Campaign_id,Channel,Spend,Clicks,Impressions,Date
CMP4495,Facebook Ads,$8499.7200,428,90864,12/21/2025
CMP0033,LinkedIn Ads,$15680.8500,899,86012,06/15/2025
CMP8120,Instagram Ads,$20434.3800,6267,69797,04/25/2025
CMP6421,Facebook Ads,$12889.2400,720,45870,01/13/2025
CMP2695,Instagram Ads,$7588.5700,564,42737,02/19/2025
CMP5478,Instagram Ads,$5296.7100,491,34394,06/24/2025
CMP9830,YouTube Ads,$11198.5200,833,59478,10/24/2025
CMP1066,Facebook Ads,$16392.9000,991,10126,01/29/2025
CMP0915,YouTube Ads,$6098.1900,351,8842,07/25/2025
CMP0174,LinkedIn Ads,$63232.0500,3852,52321,11/14/2025
CMP8475,Instagram Ads,$7138.3300,1626,79045,2025-07-01
CMP9392,Facebook Ads,$58583.2500,8387,85540,2025-04-08
CMP0723,Google Ads,$8757.6500,688,18735,09/20/2025
CMP2416,LinkedIn Ads,$21710.1600,2859,42458,2025-05-01
CMP8309,YouTube Ads,$4105.0900,482,9157,04/13/2025
CMP7658,YouTube Ads,$95320.5800,5475,92756,10/17/2025
CMP7444,Google Ads,$34352.7000,1847,67002,11/24/2025
CMP7877,Email Marketing,$19065.1100,3129,45452,2025-05-04
CMP1888,Facebook Ads,$10936.5200,1853,40086,10/27/2025
CMP3588,Instagram Ads,$24537.9700,2905,96219,2025-11-10
CMP1658,Google Ads,$20983.3800,2298,90795,02/26/2025
CMP6101,Email Marketing,$43275.2200,2208,24460,11/16/2025
CMP2143,Facebook Ads,$20343.2000,2231,27124,2025-11-07
CMP9623,Facebook Ads,$40125.4400,2459,72184,06/17/2025
CMP8328,YouTube Ads,$26861.7100,1764,66092,08/29/2025
CMP8343,Instagram Ads,$45686.1100,4300,67350,06/14/2025
CMP7763,Instagram Ads,$45565.2700,3334,78177,10/26/2025
CMP3841,LinkedIn Ads,$12949.0800,1303,30651,07/13/2025
CMP1377,Instagram Ads,$37206.0200,4300,60262,10/26/2025
CMP7661,LinkedIn Ads,$50731.2100,3060,55602,2025-12-06
CMP1244,Instagram Ads,$11261.3500,653,12802,09/20/2025
CMP1613,Google Ads,$2494.7300,787,11351,04/13/2025
CMP4497,Facebook Ads,$46095.5800,2308,94489,2025-06-10
CMP6617,LinkedIn Ads,$87397.1400,6257,78015,08/30/2025
CMP3439,LinkedIn Ads,$27614.2800,2162,32634,2025-10-10
CMP3078,LinkedIn Ads,$42514.1800,6893,93480,08/19/2025
CMP5007,Email Marketing,$5088.0200,305,3268,2025-01-07
CMP8809,Instagram Ads,$2983.8300,240,44739,01/17/2025
CMP9959,YouTube Ads,$19271.4700,3173,53234,07/20/2025
CMP9331,LinkedIn Ads,$20828.0300,5041,85755,02/23/2025
CMP0440,Facebook Ads,$6161.8100,334,28083,07/17/2025
CMP7450,Google Ads,$11573.2100,4297,50319,06/17/2025
CMP7836,Email Marketing,$16255.2100,846,11012,04/16/2025
CMP7779,Facebook Ads,$90150.4800,4761,81129,10/28/2025
CMP0122,Facebook Ads,$9717.9300,574,60422,2025-06-11
CMP7540,LinkedIn Ads,$5698.9600,370,77514,05/28/2025
CMP6408,YouTube Ads,$12004.7500,1750,24954,11/13/2025
CMP9317,Google Ads,$2724.7300,407,53583,03/22/2025
CMP3560,LinkedIn Ads,$21157.3900,4578,55907,2025-08-07
CMP7389,Facebook Ads,$10209.1600,899,35130,08/25/2025
CMP6245,Instagram Ads,$115201.9900,6592,99774,07/23/2025
CMP5360,Email Marketing,$42517.0400,4021,62849,2025-12-02
CMP7714,Instagram Ads,$12845.9100,748,23150,2025-07-11
CMP2760,Google Ads,$3344.5300,233,90000,03/20/2025
CMP8722,Facebook Ads,$19203.8000,5757,59941,11/22/2025
CMP6400,Email Marketing,$12599.4600,3687,42412,2025-03-01
CMP3909,Facebook Ads,$810.1100,82,13978,2025-08-01
CMP1583,Email Marketing,$2400.3400,734,24004,09/20/2025
CMP3394,YouTube Ads,$16403.0200,3555,53781,04/20/2025
CMP5182,Google Ads,$18867.2100,1792,53011,2025-03-02
CMP3581,LinkedIn Ads,$81615.1800,4142,41522,02/22/2025
CMP5315,Email Marketing,$92154.6700,6416,93267,12/22/2025
CMP5210,Email Marketing,$5043.7000,603,65193,2025-08-11
CMP8249,YouTube Ads,$1754.3500,267,94357,2025-12-11
CMP1301,Google Ads,$9173.0400,817,20029,04/14/2025
CMP9799,LinkedIn Ads,$26357.9700,5435,98895,2025-12-06
CMP0389,Facebook Ads,$46542.1600,5477,98059,04/16/2025
CMP3645,YouTube Ads,$35123.8900,4321,52002,08/15/2025
CMP2319,Facebook Ads,$1312.8200,237,18457,2025-09-10
CMP5104,Facebook Ads,$22299.4100,3286,96591,2025-01-04
CMP3300,Instagram Ads,$13495.6300,705,65068,2025-04-07
CMP9985,Email Marketing,$22333.9100,1326,58810,2025-04-09
CMP4919,YouTube Ads,$15839.5600,1301,72411,03/31/2025
CMP9211,YouTube Ads,$5323.8900,639,65025,08/29/2025
CMP6132,LinkedIn Ads,$65508.4400,3456,55025,2025-11-07
CMP6698,Google Ads,$15764.6800,838,18315,03/25/2025
CMP5712,YouTube Ads,$109645.8300,8055,94946,2025-08-07
CMP3971,LinkedIn Ads,$5687.5000,420,6522,12/13/2025
CMP7463,Email Marketing,$7451.2700,1091,21315,10/24/2025
CMP6298,LinkedIn Ads,$15810.6300,1366,94545,2025-07-04
CMP8736,Email Marketing,$38272.6000,4851,52172,07/30/2025
CMP2339,Instagram Ads,$24750.8600,1680,29462,2025-04-01
CMP6846,YouTube Ads,$40831.1600,5411,56636,2025-09-08
CMP7971,Facebook Ads,$9898.4000,953,67878,04/19/2025
CMP3144,Instagram Ads,$49298.9300,3660,55581,11/16/2025
CMP2043,Instagram Ads,$1207.6700,400,10423,2025-01-05
CMP4360,Google Ads,$3083.1300,735,89205,09/25/2025
CMP4356,LinkedIn Ads,$52487.6500,6250,64027,2025-08-08
CMP3926,Instagram Ads,$60008.6300,6578,89173,01/30/2025
CMP6584,Email Marketing,$1329.4100,102,20201,09/29/2025
CMP7786,YouTube Ads,$31595.6100,5458,56149,11/23/2025
CMP5334,Email Marketing,$25751.3300,1963,60236,07/24/2025
CMP1646,Email Marketing,$32249.4600,2457,52444,12/31/2025
CMP0521,Facebook Ads,$26466.3300,6577,67264,2025-11-12
CMP7900,Email Marketing,$13672.9100,2023,72866,03/29/2025
CMP5350,LinkedIn Ads,$14361.4600,952,38747,2025-07-12
CMP8061,Google Ads,$97709.8000,5502,92673,10/22/2025
CMP6253,Email Marketing,$120014.2100,7209,86161,04/25/2025
CMP9703,Facebook Ads,$24448.1800,1952,99598,2025-07-03
CMP9668,YouTube Ads,$32202.0300,1639,26885,06/13/2025
CMP3640,Google Ads,$1490.0200,125,53814,08/24/2025
CMP7468,Facebook Ads,$11980.0400,2371,80835,2025-07-12
CMP2023,Instagram Ads,$102753.6200,9453,94605,04/21/2025
CMP5459,Facebook Ads,$60694.2800,3500,95947,04/26/2025
CMP2609,Google Ads,$27424.4600,3263,73819,12/14/2025
CMP4638,Instagram Ads,$47941.4800,3246,93275,2025-08-10
CMP0887,Email Marketing,$53005.2500,3798,41855,10/23/2025
CMP3437,Facebook Ads,$7226.7300,2717,27644,10/22/2025
CMP2757,Google Ads,$15208.1700,778,14589,2025-02-04
CMP2435,Email Marketing,$45265.9500,6669,96706,2025-02-03
CMP2827,Email Marketing,$99679.7000,6200,99674,2025-10-12
CMP7293,Instagram Ads,$504.0500,111,3520,2025-04-03
CMP9615,YouTube Ads,$29000.3500,3978,77055,02/18/2025
CMP7106,Instagram Ads,$4558.2400,1075,76897,2025-02-02
CMP9111,YouTube Ads,$14663.3900,4052,71479,10/27/2025
CMP1923,Facebook Ads,$32452.9700,5745,80525,2025-12-10
CMP2642,Google Ads,$37463.0100,2153,75727,01/18/2025
CMP2812,LinkedIn Ads,$349.1400,51,88266,01/24/2025
CMP8036,Email Marketing,$38458.9100,2934,43017,09/19/2025
CMP0602,Facebook Ads,$11590.2300,663,20568,04/21/2025
CMP2106,Email Marketing,$26472.2100,6964,83567,2025-11-05
CMP1365,Instagram Ads,$133015.5800,7018,90673,03/15/2025
CMP3157,Email Marketing,$65352.3100,4667,50777,09/19/2025
CMP7105,LinkedIn Ads,$2452.4000,359,5396,05/19/2025
CMP5397,Email Marketing,$14600.5500,793,13662,05/20/2025
CMP6204,Google Ads,$4790.7500,409,18187,2025-06-06
CMP4621,YouTube Ads,$10745.0200,2538,37527,01/25/2025
CMP8712,YouTube Ads,$126356.0200,7275,79937,2025-02-09
CMP2548,Email Marketing,$3122.1200,342,18563,05/17/2025
CMP9973,LinkedIn Ads,$43067.6900,7550,94639,2025-01-07
CMP3749,Instagram Ads,$28124.5900,1474,85313,07/28/2025
CMP1535,Facebook Ads,$2069.7200,520,77407,05/27/2025
CMP2236,LinkedIn Ads,$61841.7500,4268,67248,12/13/2025
CMP0120,Email Marketing,$69146.1500,4427,57702,2025-06-05
CMP2762,Email Marketing,$10523.6600,1893,70618,2025-07-07
CMP2794,Instagram Ads,$13723.8800,742,16841,2025-08-05
CMP3491,Google Ads,$87959.6900,9369,98734,2025-06-06
CMP0943,Instagram Ads,$2185.1300,207,2772,2025-02-06
CMP6588,Instagram Ads,$1013.9500,101,3161,2025-12-04
CMP7986,Google Ads,$6934.4600,1074,22398,07/22/2025
CMP4416,Google Ads,$93266.1900,5426,59484,03/24/2025
CMP3252,Google Ads,$3896.6500,1216,26846,07/22/2025
CMP7853,Email Marketing,$5289.8700,536,36838,2025-09-10
CMP6552,YouTube Ads,$30814.7800,6420,97157,02/25/2025
CMP3875,Google Ads,$56658.2300,5655,90907,2025-02-11
CMP7028,Facebook Ads,$38887.1900,2548,82951,2025-06-04
CMP4053,Email Marketing,$18078.4800,1675,58250,02/22/2025
CMP2437,Facebook Ads,$3047.1900,320,17789,05/21/2025
CMP0835,LinkedIn Ads,$34203.2000,4350,55385,11/21/2025
CMP6998,Email Marketing,$1597.7700,361,8770,2025-06-07
CMP0780,Facebook Ads,$170.6100,50,7359,06/14/2025
CMP7060,Facebook Ads,$18274.8300,2062,35064,2025-05-06
CMP2135,Instagram Ads,$46658.9400,3010,49260,10/29/2025
CMP9574,LinkedIn Ads,$1277.1900,267,13433,2025-05-11
CMP3121,Facebook Ads,$137473.6100,7353,94361,2025-08-02
CMP3310,YouTube Ads,$8385.6000,2567,96472,2025-09-04
CMP9181,Instagram Ads,$50344.7600,3723,49973,2025-02-03
CMP8256,Google Ads,$17219.4400,1172,23880,2025-08-03
CMP3117,Email Marketing,$59449.2300,4105,54100,09/20/2025
CMP6394,LinkedIn Ads,$13919.5600,2274,81589,2025-02-01
CMP8402,LinkedIn Ads,$88348.9600,5847,68036,05/13/2025
CMP2804,Facebook Ads,$3974.6000,596,7978,01/21/2025
CMP4080,Facebook Ads,$2527.0200,1001,72070,06/27/2025
CMP9000,Instagram Ads,$21597.3900,2239,96644,2025-10-11
CMP5825,Facebook Ads,$25906.1600,4632,97745,2025-09-01
CMP6259,Email Marketing,$35564.9100,2615,35730,2025-10-10
CMP6480,Facebook Ads,$29749.2900,1948,60465,2025-11-08
CMP3032,Facebook Ads,$26413.3400,2383,26754,2025-03-04
CMP6459,Email Marketing,$5900.1300,1588,81668,2025-06-02
CMP1643,Email Marketing,$17866.3800,1174,71045,2025-07-01
CMP0223,Email Marketing,$1266.5100,185,7733,2025-12-02
CMP0154,Google Ads,$102262.3700,6080,73089,12/29/2025
CMP7280,Facebook Ads,$30107.4400,2767,42289,2025-05-05
CMP0348,Google Ads,$8962.2600,1165,15476,09/19/2025
CMP6999,LinkedIn Ads,$20911.4100,1497,21316,04/26/2025
CMP2779,Google Ads,$8964.9800,466,31428,05/25/2025
CMP1390,Google Ads,$7228.0300,1287,81233,09/29/2025
CMP4941,YouTube Ads,$26301.6400,1476,39618,05/19/2025
CMP1252,Google Ads,$5267.9100,650,21482,07/19/2025
CMP4563,Facebook Ads,$14154.9500,711,13855,2025-04-04
CMP6783,YouTube Ads,$27117.7400,5513,85440,2025-01-12
CMP8071,YouTube Ads,$44240.0300,6778,72282,2025-12-02
CMP3594,Email Marketing,$4688.6800,531,13436,04/15/2025
CMP1805,Google Ads,$52163.5700,3006,47789,03/13/2025
CMP6899,Facebook Ads,$3369.8400,969,29621,2025-12-03
CMP6959,Instagram Ads,$3344.7700,768,9088,10/25/2025
CMP5985,Facebook Ads,$2120.6000,551,12353,10/19/2025
CMP8642,Email Marketing,$19160.7500,1975,41257,06/22/2025
CMP0984,Email Marketing,$2566.8400,227,6209,2025-06-01
CMP4228,YouTube Ads,$38134.2700,2557,67781,2025-05-08
CMP2051,Email Marketing,$22533.2200,1690,29769,04/23/2025
CMP7675,LinkedIn Ads,$57178.3300,3368,43050,03/26/2025
CMP1711,Google Ads,$8368.4100,2798,49540,05/25/2025
CMP5065,Facebook Ads,$23269.4200,1702,74311,01/17/2025
CMP7927,Google Ads,$1536.8000,372,8297,2025-08-06
CMP6401,Email Marketing,$16438.9100,1111,48640,02/19/2025
CMP2461,Google Ads,$60367.4800,6571,78962,10/28/2025
CMP1529,Email Marketing,$15516.5600,933,32352,2025-01-12
CMP8574,Instagram Ads,$9478.5400,1124,60652,2025-04-07
CMP3422,YouTube Ads,$12792.1400,664,81544,10/18/2025
CMP8965,Google Ads,$8576.4900,820,67393,03/28/2025
CMP1462,Google Ads,$13586.1600,1937,25486,08/31/2025
CMP9319,LinkedIn Ads,$7398.7400,422,7189,07/25/2025
CMP5139,Instagram Ads,$10173.1800,896,12943,05/15/2025
CMP9189,Google Ads,$3649.1400,481,22258,03/23/2025
CMP1532,Instagram Ads,$53420.9000,3887,63063,08/27/2025
CMP6504,LinkedIn Ads,$13979.9200,1694,28145,2025-12-06
CMP1874,Instagram Ads,$4370.1300,363,61582,08/29/2025
CMP6231,Google Ads,$70119.4600,3573,49381,04/20/2025
CMP4130,Email Marketing,$1952.3200,392,25082,05/21/2025
CMP6877,YouTube Ads,$50615.5700,2792,30063,2025-05-04
CMP2696,Facebook Ads,$38063.7600,3483,47780,2025-02-10
CMP6376,Google Ads,$117264.3100,6464,75519,2025-12-04
CMP5186,Google Ads,$36327.0700,1928,21727,09/13/2025
CMP0061,LinkedIn Ads,$13980.0300,1349,18478,10/24/2025
CMP8948,Facebook Ads,$19739.3100,3142,80766,04/18/2025
CMP0266,Instagram Ads,$70077.4500,4163,42234,2025-05-03
CMP8888,LinkedIn Ads,$52917.2900,6317,70572,2025-01-04
CMP8893,LinkedIn Ads,$41217.2200,2384,52012,12/19/2025
CMP1626,Google Ads,$3231.3400,233,15606,2025-12-11
CMP8925,Google Ads,$82848.4600,7326,85037,01/17/2025
CMP6244,Google Ads,$37752.6700,1973,27632,06/29/2025
CMP0125,Instagram Ads,$15881.4300,2128,31351,2025-04-12
CMP6793,Google Ads,$326.6000,63,4035,2025-11-07
CMP7046,Facebook Ads,$19117.7900,3256,74841,11/26/2025
CMP6397,Email Marketing,$31167.4200,1701,24769,09/22/2025
CMP8262,Google Ads,$111661.6600,6472,84764,11/18/2025
CMP0421,LinkedIn Ads,$382.3100,128,3512,12/29/2025
CMP2139,LinkedIn Ads,$34109.8200,5917,85160,2025-01-12
CMP6195,Instagram Ads,$6558.7600,897,88410,03/15/2025
CMP9764,Google Ads,$2530.6600,340,16034,2025-03-04
CMP3408,LinkedIn Ads,$17323.3400,1055,15195,07/31/2025
CMP6149,Instagram Ads,$123823.1400,7437,85040,2025-03-04
CMP0516,Google Ads,$31698.8000,2890,46932,2025-11-11
CMP1993,Facebook Ads,$3468.7300,292,81444,09/23/2025
CMP3555,Google Ads,$7519.8000,1185,44931,12/21/2025
CMP5711,Email Marketing,$41236.8200,5390,74285,2025-11-09
CMP3243,Email Marketing,$89993.9400,4655,96030,02/22/2025
CMP7993,LinkedIn Ads,$45546.8500,3521,60478,05/20/2025
CMP9293,Instagram Ads,$5969.9900,576,51015,01/18/2025
CMP8692,Instagram Ads,$1329.3800,295,54206,06/15/2025
CMP6090,Instagram Ads,$6204.1000,1337,21010,06/13/2025
CMP3812,YouTube Ads,$3313.6800,444,10681,04/19/2025
CMP1226,YouTube Ads,$100469.2300,6959,86707,2025-11-08
CMP8170,Google Ads,$8141.9800,1775,37968,08/20/2025
CMP0349,Instagram Ads,$6142.7700,379,4337,10/22/2025
CMP0607,YouTube Ads,$3109.6000,370,71142,2025-09-01
CMP4932,Instagram Ads,$27396.3700,2882,43574,2025-12-10
CMP7448,LinkedIn Ads,$35180.5500,2039,86029,11/13/2025
CMP1723,Instagram Ads,$46441.4700,7188,92124,02/15/2025
CMP0861,Instagram Ads,$544.4300,163,7646,2025-05-06
CMP6219,Instagram Ads,$53065.4600,2840,93575,10/26/2025
CMP9571,LinkedIn Ads,$104610.6400,7370,85480,09/25/2025
CMP5275,Email Marketing,$7802.3300,1900,65269,2025-01-06
CMP3374,Email Marketing,$3959.7000,203,12225,01/31/2025
CMP3079,LinkedIn Ads,$4595.2300,747,15701,10/30/2025
CMP7439,Email Marketing,$9202.6100,2116,22184,2025-08-03
CMP3327,LinkedIn Ads,$2436.8800,331,26635,03/26/2025
CMP1756,Email Marketing,$1512.3400,542,16444,08/24/2025
CMP5767,Instagram Ads,$4674.0700,1177,17509,2025-09-08
CMP0871,LinkedIn Ads,$6587.1300,1564,37728,11/29/2025
CMP9733,Instagram Ads,$55981.0200,5026,71410,2025-10-08
CMP3598,Google Ads,$1080.7200,86,8964,2025-03-05
CMP6629,LinkedIn Ads,$5579.9300,879,53496,12/21/2025
CMP4719,Email Marketing,$36961.1400,2409,80159,02/18/2025
CMP3910,Facebook Ads,$3347.2700,618,43302,06/20/2025
CMP0342,Facebook Ads,$2003.0100,365,36581,2025-05-01
CMP4056,LinkedIn Ads,$2390.0300,142,16337,10/18/2025
CMP1539,Google Ads,$29167.7800,2799,41924,06/29/2025
CMP0223,Instagram Ads,$50369.5700,2783,41470,2025-06-12
CMP0340,Facebook Ads,$26028.1600,1854,55781,03/14/2025
CMP7057,Instagram Ads,$2445.2800,415,29041,07/13/2025
CMP7361,YouTube Ads,$20937.3100,1136,24931,06/28/2025
CMP5068,Facebook Ads,$7459.6700,643,7387,06/25/2025
CMP5686,Instagram Ads,$752.4900,67,16442,12/17/2025
CMP9145,Email Marketing,$14248.1300,1293,23313,2025-03-02
CMP9717,Google Ads,$4318.5300,550,8972,2025-09-08
CMP4642,YouTube Ads,$49700.7800,2590,89205,05/19/2025
CMP3586,Google Ads,$20249.8700,2955,64020,12/14/2025
CMP4949,YouTube Ads,$18169.1500,1469,42728,12/14/2025
CMP2224,LinkedIn Ads,$13082.3000,1684,74651,02/13/2025
CMP7159,Google Ads,$11543.1300,1128,20167,2025-10-06
CMP7644,LinkedIn Ads,$11423.8100,3828,55773,10/14/2025
CMP4955,Facebook Ads,$38329.9900,4245,78064,11/14/2025
CMP2064,LinkedIn Ads,$1558.0700,147,89828,09/23/2025
CMP1754,Instagram Ads,$14300.7100,847,79901,10/17/2025
CMP9579,Email Marketing,$91874.8400,6106,68954,12/26/2025
CMP2235,Facebook Ads,$20074.1100,2585,90562,2025-09-06
CMP0001,Facebook Ads,$33518.1900,7258,81140,02/19/2025
CMP7272,LinkedIn Ads,$1348.2700,174,9294,2025-05-09
CMP7195,Email Marketing,$20816.8800,2068,82892,11/22/2025
CMP2798,YouTube Ads,$54091.3300,9006,99211,2025-03-09
CMP6019,Email Marketing,$15284.0800,1652,38068,02/24/2025
CMP1969,YouTube Ads,$1772.3200,140,53043,01/18/2025
CMP7510,Instagram Ads,$1147.6400,131,3195,09/15/2025
CMP2859,Email Marketing,$20842.4400,1491,21844,10/16/2025
CMP4964,LinkedIn Ads,$9452.7100,1040,10940,08/30/2025
CMP8609,Instagram Ads,$12085.4100,1479,18963,10/25/2025
CMP0484,Email Marketing,$4185.2700,999,22863,02/24/2025
CMP3877,Google Ads,$25524.5000,1623,24806,2025-04-08
CMP1195,LinkedIn Ads,$67982.0900,5018,51063,01/16/2025
CMP9401,YouTube Ads,$5887.7800,851,28179,08/13/2025
CMP8660,Facebook Ads,$3631.9200,1242,13274,2025-09-12
CMP5892,LinkedIn Ads,$79804.6500,4527,76487,06/24/2025
CMP8130,Facebook Ads,$40520.4200,2386,29194,09/14/2025
CMP1101,LinkedIn Ads,$46981.5400,5173,58034,2025-06-02
CMP1933,LinkedIn Ads,$3386.7800,260,32221,06/19/2025
CMP5864,Google Ads,$4680.7700,1229,22691,10/22/2025
CMP0929,YouTube Ads,$23695.4400,1866,93425,05/15/2025
CMP0974,Facebook Ads,$38456.7500,2290,28769,06/18/2025
CMP9995,Email Marketing,$7946.0700,404,6634,2025-02-08
CMP2122,Instagram Ads,$3167.3500,733,96808,2025-12-09
CMP3732,Google Ads,$1218.9100,76,9255,2025-11-04
CMP9053,LinkedIn Ads,$7091.1400,446,8834,12/23/2025
CMP7176,Google Ads,$52578.4200,6074,82694,06/25/2025
CMP3722,LinkedIn Ads,$109914.9200,8835,99973,2025-08-01
CMP4631,Google Ads,$38005.2000,2914,43173,2025-06-05
CMP1259,Google Ads,$13889.4400,2276,34794,12/28/2025
CMP9035,Instagram Ads,$47476.8000,4051,87674,05/17/2025
CMP6732,Email Marketing,$59288.0800,8016,83509,04/15/2025
CMP2012,Instagram Ads,$7428.2500,2375,97015,2025-01-05
CMP0554,Instagram Ads,$22679.5800,2459,38433,02/13/2025
CMP6269,LinkedIn Ads,$2654.7000,413,60198,07/14/2025
CMP0513,YouTube Ads,$4827.6000,262,47587,06/22/2025
CMP7112,LinkedIn Ads,$16380.0000,985,97581,2025-11-10
CMP7595,LinkedIn Ads,$73937.5500,5941,77052,09/23/2025
CMP3904,Facebook Ads,$3183.1100,193,3990,05/21/2025
CMP0633,YouTube Ads,$11027.9100,1531,37949,2025-09-05
CMP4334,Facebook Ads,$10760.3200,3840,60170,2025-05-01
CMP3570,LinkedIn Ads,$12171.7300,643,9678,05/22/2025
CMP4525,Instagram Ads,$7075.9800,1092,66871,03/31/2025
CMP0631,Facebook Ads,$146660.9500,8352,91711,10/24/2025
CMP4245,Instagram Ads,$6862.6600,397,4112,06/30/2025
CMP8306,LinkedIn Ads,$4225.5000,1096,16835,04/15/2025
CMP1170,Email Marketing,$11854.2200,2369,57898,06/17/2025
CMP7712,Instagram Ads,$2971.0700,560,83515,01/23/2025
CMP5130,YouTube Ads,$135780.6100,8376,95817,12/31/2025
CMP2459,LinkedIn Ads,$25652.8800,1335,87093,04/25/2025
CMP8831,Email Marketing,$31904.0100,1785,17891,01/27/2025
CMP4411,Facebook Ads,$45187.1100,2450,77398,06/18/2025
CMP3950,LinkedIn Ads,$59763.5400,6766,98049,06/30/2025
CMP9916,Facebook Ads,$22699.1100,3481,60847,2025-06-03
CMP9922,Instagram Ads,$11580.8100,1449,39602,2025-11-02
CMP3246,Facebook Ads,$959.0700,177,61515,2025-03-08
CMP2071,Google Ads,$3585.6500,246,58547,2025-07-02
CMP5806,Facebook Ads,$31016.2100,4612,54732,05/31/2025
CMP0742,Google Ads,$112159.8200,5865,98829,07/29/2025
CMP3006,Email Marketing,$127332.6300,7556,79274,09/18/2025
CMP7431,LinkedIn Ads,$20368.3900,3642,44000,10/29/2025
CMP9243,YouTube Ads,$54679.7500,4799,70838,2025-07-08
CMP2347,Google Ads,$35130.4700,3501,98288,05/23/2025
CMP1943,Instagram Ads,$20799.8700,2043,37893,03/28/2025
CMP4566,Facebook Ads,$5753.0300,473,14579,09/18/2025
CMP8845,YouTube Ads,$850.5700,77,27576,01/14/2025
CMP8535,Facebook Ads,$45781.0800,2466,61486,12/28/2025
CMP2242,Instagram Ads,$38078.5800,1958,97896,2025-10-02
CMP7430,Email Marketing,$120537.5700,8452,98406,2025-07-02
CMP8541,Instagram Ads,$32867.0100,2336,26955,11/17/2025
CMP6164,Facebook Ads,$23248.8600,3255,90257,03/19/2025
CMP1454,YouTube Ads,$9096.6600,3559,96802,2025-04-02
CMP6852,Email Marketing,$23455.3100,2562,36481,10/26/2025
CMP2951,Instagram Ads,$17680.2100,1246,32394,2025-08-09
CMP3587,Google Ads,$34412.0600,1768,39653,06/16/2025
CMP5225,Email Marketing,$11184.3800,761,16881,12/27/2025
CMP0475,Instagram Ads,$13330.5500,2128,37117,07/29/2025
CMP6413,LinkedIn Ads,$23411.3200,3315,57731,01/28/2025
CMP0748,Instagram Ads,$21712.5600,3407,60672,03/27/2025
CMP5402,Facebook Ads,$12736.0800,4471,81293,2025-11-01
CMP9059,Google Ads,$9909.3600,856,87843,2025-05-07
CMP3758,Instagram Ads,$13124.3300,1581,23155,04/21/2025
CMP8628,Google Ads,$54097.2200,3309,67732,01/22/2025
CMP4052,Google Ads,$14555.5600,3121,37711,07/13/2025
CMP1254,Google Ads,$88347.9800,5965,68127,2025-01-08
CMP2488,Google Ads,$158568.0500,9686,98452,2025-10-04
CMP4951,Instagram Ads,$7257.9000,1710,62149,2025-02-12
CMP6658,YouTube Ads,$15171.6500,2029,38511,12/26/2025
CMP6450,Instagram Ads,$25945.6000,5903,73641,04/25/2025
CMP7812,YouTube Ads,$10840.1300,1366,16280,03/15/2025
CMP8026,YouTube Ads,$1954.5000,393,34763,2025-12-11
CMP0966,LinkedIn Ads,$13802.0000,1736,35033,06/22/2025
CMP0092,Instagram Ads,$54634.6700,3477,92491,2025-08-09
CMP7914,YouTube Ads,$109408.7500,7084,74719,2025-11-02
CMP0224,Facebook Ads,$28578.5600,6178,70149,2025-12-04
CMP8595,LinkedIn Ads,$28175.4400,1583,20332,2025-03-08
CMP4442,YouTube Ads,$38262.5100,3094,44255,03/26/2025
CMP6083,YouTube Ads,$22686.1400,2108,81235,04/18/2025
CMP0161,Instagram Ads,$7789.0200,1518,56565,2025-04-02
CMP8811,LinkedIn Ads,$2944.7400,825,45389,08/28/2025
CMP3704,Instagram Ads,$5265.3500,281,84420,05/21/2025
CMP6608,Instagram Ads,$61528.8500,4482,75546,04/14/2025
CMP2922,Instagram Ads,$4188.9800,888,75880,09/25/2025
CMP9703,YouTube Ads,$51689.6000,3356,38338,2025-12-11
CMP1497,YouTube Ads,$3429.8100,637,21200,2025-01-01
CMP6970,Email Marketing,$21271.9300,2729,63825,2025-02-03
CMP7774,Instagram Ads,$31188.3900,2646,42863,2025-06-11
CMP7164,YouTube Ads,$59595.4900,4064,59887,2025-09-05
CMP5992,LinkedIn Ads,$87191.5000,5718,89823,04/20/2025
CMP0175,Facebook Ads,$35197.0700,3007,59944,2025-03-01
CMP4158,YouTube Ads,$2620.0800,360,3703,11/28/2025
CMP4146,Instagram Ads,$19241.5300,987,83955,01/16/2025
CMP8939,Google Ads,$1285.9900,428,7006,03/20/2025
CMP0919,LinkedIn Ads,$8567.0800,1071,85555,2025-06-10
CMP5186,Email Marketing,$17880.7300,1550,24179,2025-07-12
CMP8217,Facebook Ads,$17537.0400,4418,97545,08/16/2025
CMP2834,Email Marketing,$810.4300,102,99888,10/15/2025
CMP1411,YouTube Ads,$3500.7000,772,62687,02/16/2025
CMP0330,Facebook Ads,$2199.9100,161,3368,08/24/2025
CMP3131,Email Marketing,$17644.1600,2224,98745,07/14/2025
CMP3703,Facebook Ads,$21964.2200,3669,37756,2025-01-06
CMP9482,Instagram Ads,$44940.4600,4334,47725,11/20/2025
CMP3452,Email Marketing,$39910.6600,2891,58866,12/16/2025
CMP4407,Google Ads,$39508.0500,6385,69275,04/22/2025
CMP3055,LinkedIn Ads,$12845.9800,1006,20325,2025-10-07
CMP1714,Email Marketing,$601.7100,114,49039,2025-01-09
CMP5866,Instagram Ads,$23678.6300,1962,23331,2025-12-01
CMP6543,LinkedIn Ads,$16432.3800,1084,33927,2025-04-11
CMP3839,YouTube Ads,$9077.2700,912,16136,05/18/2025
