Campaign_id,Channel,Spend,Clicks,Impressions,Date
CMP2760,Google Ads,3344.53,233,90000,03/20/2025
CMP8722,Facebook Ads,19203.8,5757,59941,11/22/2025
CMP6400,Email Marketing,12599.46,3687,42412,2025-03-01
CMP3909,Facebook Ads,810.11,82,13978,2025-08-01
CMP1583,Email Marketing,2400.34,734,24004,09/20/2025
CMP3394,YouTube Ads,16403.02,3555,53781,04/20/2025
CMP5182,Google Ads,18867.21,1792,53011,2025-03-02
CMP3581,LinkedIn Ads,81615.18,4142,41522,02/22/2025
CMP5315,Email Marketing,92154.67,6416,93267,12/22/2025
CMP5210,Email Marketing,5043.7,603,65193,2025-08-11
CMP8249,YouTube Ads,1754.35,267,94357,2025-12-11
CMP1301,Google Ads,9173.04,817,20029,04/14/2025
CMP9799,LinkedIn Ads,26357.97,5435,98895,2025-12-06
CMP0389,Facebook Ads,46542.16,5477,98059,04/16/2025
CMP3645,YouTube Ads,35123.89,4321,52002,08/15/2025
CMP2319,Facebook Ads,1312.82,237,18457,2025-09-10
CMP5104,Facebook Ads,22299.41,3286,96591,2025-01-04
CMP3300,Instagram Ads,13495.63,705,65068,2025-04-07
CMP9985,Email Marketing,22333.91,1326,58810,2025-04-09
CMP4919,YouTube Ads,15839.56,1301,72411,03/31/2025
CMP9211,YouTube Ads,5323.89,639,65025,08/29/2025
CMP6132,LinkedIn Ads,65508.44,3456,55025,2025-11-07
CMP6698,Google Ads,15764.68,838,18315,03/25/2025
CMP5712,YouTube Ads,109645.83,8055,94946,2025-08-07
CMP3971,LinkedIn Ads,5687.5,420,6522,12/13/2025
CMP7463,Email Marketing,7451.27,1091,21315,10/24/2025
CMP6298,LinkedIn Ads,15810.63,1366,94545,2025-07-04
CMP8736,Email Marketing,38272.6,4851,52172,07/30/2025
CMP2339,Instagram Ads,24750.86,1680,29462,2025-04-01
CMP6846,YouTube Ads,40831.16,5411,56636,2025-09-08
CMP7971,Facebook Ads,9898.4,953,67878,04/19/2025
CMP3144,Instagram Ads,49298.93,3660,55581,11/16/2025
CMP2043,Instagram Ads,1207.67,400,10423,2025-01-05
CMP4360,Google Ads,3083.13,735,89205,09/25/2025
CMP4356,LinkedIn Ads,52487.65,6250,64027,2025-08-08
CMP3926,Instagram Ads,60008.63,6578,89173,01/30/2025
CMP6584,Email Marketing,1329.41,102,20201,09/29/2025
CMP7786,YouTube Ads,31595.61,5458,56149,11/23/2025
CMP5334,Email Marketing,25751.33,1963,60236,07/24/2025
CMP1646,Email Marketing,32249.46,2457,52444,12/31/2025
CMP0521,Facebook Ads,26466.33,6577,67264,2025-11-12
CMP7900,Email Marketing,13672.91,2023,72866,03/29/2025
CMP5350,LinkedIn Ads,14361.46,952,38747,2025-07-12
CMP8061,Google Ads,97709.8,5502,92673,10/22/2025
CMP6253,Email Marketing,120014.21,7209,86161,04/25/2025
CMP9703,Facebook Ads,24448.18,1952,99598,2025-07-03
CMP9668,YouTube Ads,32202.03,1639,26885,06/13/2025
CMP3640,Google Ads,1490.02,125,53814,08/24/2025
CMP7468,Facebook Ads,11980.04,2371,80835,2025-07-12
CMP2023,Instagram Ads,102753.62,9453,94605,04/21/2025
CMP5459,Facebook Ads,60694.28,3500,95947,04/26/2025
CMP2609,Google Ads,27424.46,3263,73819,12/14/2025
CMP4638,Instagram Ads,47941.48,3246,93275,2025-08-10
CMP0887,Email Marketing,53005.25,3798,41855,10/23/2025
CMP3437,Facebook Ads,7226.73,2717,27644,10/22/2025
CMP2757,Google Ads,15208.17,778,14589,2025-02-04
CMP2435,Email Marketing,45265.95,6669,96706,2025-02-03
CMP2827,Email Marketing,99679.7,6200,99674,2025-10-12
CMP7293,Instagram Ads,504.05,111,3520,2025-04-03
CMP9615,YouTube Ads,29000.35,3978,77055,02/18/2025
CMP7106,Instagram Ads,4558.24,1075,76897,2025-02-02
CMP9111,YouTube Ads,14663.39,4052,71479,10/27/2025
CMP1923,Facebook Ads,32452.97,5745,80525,2025-12-10
CMP2642,Google Ads,37463.01,2153,75727,01/18/2025
CMP2812,LinkedIn Ads,349.14,51,88266,01/24/2025
CMP8036,Email Marketing,38458.91,2934,43017,09/19/2025
CMP0602,Facebook Ads,11590.23,663,20568,04/21/2025
CMP2106,Email Marketing,26472.21,6964,83567,2025-11-05
CMP1365,Instagram Ads,133015.58,7018,90673,03/15/2025
CMP3157,Email Marketing,65352.31,4667,50777,09/19/2025
CMP7105,LinkedIn Ads,2452.4,359,5396,05/19/2025
CMP5397,Email Marketing,14600.55,793,13662,05/20/2025
CMP6204,Google Ads,4790.75,409,18187,2025-06-06
CMP4621,YouTube Ads,10745.02,2538,37527,01/25/2025
CMP8712,YouTube Ads,126356.02,7275,79937,2025-02-09
CMP2548,Email Marketing,3122.12,342,18563,05/17/2025
CMP9973,LinkedIn Ads,43067.69,7550,94639,2025-01-07
CMP3749,Instagram Ads,28124.59,1474,85313,07/28/2025
CMP1535,Facebook Ads,2069.72,520,77407,05/27/2025
CMP2236,LinkedIn Ads,61841.75,4268,67248,12/13/2025
CMP0120,Email Marketing,69146.15,4427,57702,2025-06-05
CMP2762,Email Marketing,10523.66,1893,70618,2025-07-07
CMP2794,Instagram Ads,13723.88,742,16841,2025-08-05
CMP3491,Google Ads,87959.69,9369,98734,2025-06-06
CMP0943,Instagram Ads,2185.13,207,2772,2025-02-06
CMP6588,Instagram Ads,1013.95,101,3161,2025-12-04
CMP7986,Google Ads,6934.46,1074,22398,07/22/2025
CMP4416,Google Ads,93266.19,5426,59484,03/24/2025
CMP3252,Google Ads,3896.65,1216,26846,07/22/2025
CMP7853,Email Marketing,5289.87,536,36838,2025-09-10
CMP6552,YouTube Ads,30814.78,6420,97157,02/25/2025
CMP3875,Google Ads,56658.23,5655,90907,2025-02-11
CMP7028,Facebook Ads,38887.19,2548,82951,2025-06-04
CMP4053,Email Marketing,18078.48,1675,58250,02/22/2025
CMP2437,Facebook Ads,3047.19,320,17789,05/21/2025
CMP0835,LinkedIn Ads,34203.2,4350,55385,11/21/2025
CMP6998,Email Marketing,1597.77,361,8770,2025-06-07
CMP0780,Facebook Ads,170.61,50,7359,06/14/2025
CMP7060,Facebook Ads,18274.83,2062,35064,2025-05-06
CMP2135,Instagram Ads,46658.94,3010,49260,10/29/2025
CMP9574,LinkedIn Ads,1277.19,267,13433,2025-05-11
CMP3121,Facebook Ads,137473.61,7353,94361,2025-08-02
CMP3310,YouTube Ads,8385.6,2567,96472,2025-09-04
CMP9181,Instagram Ads,50344.76,3723,49973,2025-02-03
CMP8256,Google Ads,17219.44,1172,23880,2025-08-03
CMP3117,Email Marketing,59449.23,4105,54100,09/20/2025
CMP6394,LinkedIn Ads,13919.56,2274,81589,2025-02-01
CMP8402,LinkedIn Ads,88348.96,5847,68036,05/13/2025
CMP2804,Facebook Ads,3974.6,596,7978,01/21/2025
CMP4080,Facebook Ads,2527.02,1001,72070,06/27/2025
CMP9000,Instagram Ads,21597.39,2239,96644,2025-10-11
CMP5825,Facebook Ads,25906.16,4632,97745,2025-09-01
CMP6259,Email Marketing,35564.91,2615,35730,2025-10-10
CMP6480,Facebook Ads,29749.29,1948,60465,2025-11-08
CMP3032,Facebook Ads,26413.34,2383,26754,2025-03-04
CMP6459,Email Marketing,5900.13,1588,81668,2025-06-02
CMP1643,Email Marketing,17866.38,1174,71045,2025-07-01
CMP0223,Email Marketing,1266.51,185,7733,2025-12-02
CMP0154,Google Ads,102262.37,6080,73089,12/29/2025
CMP7280,Facebook Ads,30107.44,2767,42289,2025-05-05
CMP0348,Google Ads,8962.26,1165,15476,09/19/2025
CMP6999,LinkedIn Ads,20911.41,1497,21316,04/26/2025
CMP2779,Google Ads,8964.98,466,31428,05/25/2025
CMP1390,Google Ads,7228.03,1287,81233,09/29/2025
CMP4941,YouTube Ads,26301.64,1476,39618,05/19/2025
CMP1252,Google Ads,5267.91,650,21482,07/19/2025
CMP4563,Facebook Ads,14154.95,711,13855,2025-04-04
CMP6783,YouTube Ads,27117.74,5513,85440,2025-01-12
CMP8071,YouTube Ads,44240.03,6778,72282,2025-12-02
CMP3594,Email Marketing,4688.68,531,13436,04/15/2025
CMP1805,Google Ads,52163.57,3006,47789,03/13/2025
CMP6899,Facebook Ads,3369.84,969,29621,2025-12-03
CMP6959,Instagram Ads,3344.77,768,9088,10/25/2025
CMP5985,Facebook Ads,2120.6,551,12353,10/19/2025
CMP8642,Email Marketing,19160.75,1975,41257,06/22/2025
CMP0984,Email Marketing,2566.84,227,6209,2025-06-01
CMP4228,YouTube Ads,38134.27,2557,67781,2025-05-08
CMP2051,Email Marketing,22533.22,1690,29769,04/23/2025
CMP7675,LinkedIn Ads,57178.33,3368,43050,03/26/2025
CMP1711,Google Ads,8368.41,2798,49540,05/25/2025
CMP5065,Facebook Ads,23269.42,1702,74311,01/17/2025
CMP7927,Google Ads,1536.8,372,8297,2025-08-06
CMP6401,Email Marketing,16438.91,1111,48640,02/19/2025
CMP2461,Google Ads,60367.48,6571,78962,10/28/2025
CMP1529,Email Marketing,15516.56,933,32352,2025-01-12
CMP8574,Instagram Ads,9478.54,1124,60652,2025-04-07
CMP3422,YouTube Ads,12792.14,664,81544,10/18/2025
CMP8965,Google Ads,8576.49,820,67393,03/28/2025
CMP1462,Google Ads,13586.16,1937,25486,08/31/2025
CMP9319,LinkedIn Ads,7398.74,422,7189,07/25/2025
CMP5139,Instagram Ads,10173.18,896,12943,05/15/2025
CMP9189,Google Ads,3649.14,481,22258,03/23/2025
CMP1532,Instagram Ads,53420.9,3887,63063,08/27/2025
CMP6504,LinkedIn Ads,13979.92,1694,28145,2025-12-06
CMP1874,Instagram Ads,4370.13,363,61582,08/29/2025
CMP6231,Google Ads,70119.46,3573,49381,04/20/2025
CMP4130,Email Marketing,1952.32,392,25082,05/21/2025
CMP6877,YouTube Ads,50615.57,2792,30063,2025-05-04
CMP2696,Facebook Ads,38063.76,3483,47780,2025-02-10
CMP6376,Google Ads,117264.31,6464,75519,2025-12-04
CMP5186,Google Ads,36327.07,1928,21727,09/13/2025
CMP0061,LinkedIn Ads,13980.03,1349,18478,10/24/2025
CMP8948,Facebook Ads,19739.31,3142,80766,04/18/2025
CMP0266,Instagram Ads,70077.45,4163,42234,2025-05-03
CMP8888,LinkedIn Ads,52917.29,6317,70572,2025-01-04
CMP8893,LinkedIn Ads,41217.22,2384,52012,12/19/2025
CMP1626,Google Ads,3231.34,233,15606,2025-12-11
CMP8925,Google Ads,82848.46,7326,85037,01/17/2025
CMP6244,Google Ads,37752.67,1973,27632,06/29/2025
CMP0125,Instagram Ads,15881.43,2128,31351,2025-04-12
CMP6793,Google Ads,326.6,63,4035,2025-11-07
CMP7046,Facebook Ads,19117.79,3256,74841,11/26/2025
CMP6397,Email Marketing,31167.42,1701,24769,09/22/2025
CMP8262,Google Ads,111661.66,6472,84764,11/18/2025
CMP0421,LinkedIn Ads,382.31,128,3512,12/29/2025
CMP2139,LinkedIn Ads,34109.82,5917,85160,2025-01-12
CMP6195,Instagram Ads,6558.76,897,88410,03/15/2025
CMP9764,Google Ads,2530.66,340,16034,2025-03-04
CMP3408,LinkedIn Ads,17323.34,1055,15195,07/31/2025
CMP6149,Instagram Ads,123823.14,7437,85040,2025-03-04
CMP0516,Google Ads,31698.8,2890,46932,2025-11-11
CMP1993,Facebook Ads,3468.73,292,81444,09/23/2025
CMP3555,Google Ads,7519.8,1185,44931,12/21/2025
CMP5711,Email Marketing,41236.82,5390,74285,2025-11-09
CMP3243,Email Marketing,89993.94,4655,96030,02/22/2025
CMP7993,LinkedIn Ads,45546.85,3521,60478,05/20/2025
CMP9293,Instagram Ads,5969.99,576,51015,01/18/2025
CMP8692,Instagram Ads,1329.38,295,54206,06/15/2025
CMP6090,Instagram Ads,6204.1,1337,21010,06/13/2025
CMP3812,YouTube Ads,3313.68,444,10681,04/19/2025
CMP1226,YouTube Ads,100469.23,6959,86707,2025-11-08
CMP8170,Google Ads,8141.98,1775,37968,08/20/2025
CMP0349,Instagram Ads,6142.77,379,4337,10/22/2025
CMP0607,YouTube Ads,3109.6,370,71142,2025-09-01
CMP4932,Instagram Ads,27396.37,2882,43574,2025-12-10
CMP7448,LinkedIn Ads,35180.55,2039,86029,11/13/2025
CMP1723,Instagram Ads,46441.47,7188,92124,02/15/2025
CMP0861,Instagram Ads,544.43,163,7646,2025-05-06
CMP6219,Instagram Ads,53065.46,2840,93575,10/26/2025
CMP9571,LinkedIn Ads,104610.64,7370,85480,09/25/2025
CMP5275,Email Marketing,7802.33,1900,65269,2025-01-06
CMP3374,Email Marketing,3959.7,203,12225,01/31/2025
CMP3079,LinkedIn Ads,4595.23,747,15701,10/30/2025
CMP7439,Email Marketing,9202.61,2116,22184,2025-08-03
CMP3327,LinkedIn Ads,2436.88,331,26635,03/26/2025
CMP1756,Email Marketing,1512.34,542,16444,08/24/2025
CMP5767,Instagram Ads,4674.07,1177,17509,2025-09-08
CMP0871,LinkedIn Ads,6587.13,1564,37728,11/29/2025
CMP9733,Instagram Ads,55981.02,5026,71410,2025-10-08
CMP3598,Google Ads,1080.72,86,8964,2025-03-05
CMP6629,LinkedIn Ads,5579.93,879,53496,12/21/2025
CMP4719,Email Marketing,36961.14,2409,80159,02/18/2025
CMP3910,Facebook Ads,3347.27,618,43302,06/20/2025
CMP0342,Facebook Ads,2003.01,365,36581,2025-05-01
CMP4056,LinkedIn Ads,2390.03,142,16337,10/18/2025
CMP1539,Google Ads,29167.78,2799,41924,06/29/2025
CMP0223,Instagram Ads,50369.57,2783,41470,2025-06-12
CMP0340,Facebook Ads,26028.16,1854,55781,03/14/2025
CMP7057,Instagram Ads,2445.28,415,29041,07/13/2025
CMP7361,YouTube Ads,20937.31,1136,24931,06/28/2025
CMP5068,Facebook Ads,7459.67,643,7387,06/25/2025
CMP5686,Instagram Ads,752.49,67,16442,12/17/2025
CMP9145,Email Marketing,14248.13,1293,23313,2025-03-02
CMP9717,Google Ads,4318.53,550,8972,2025-09-08
CMP4642,YouTube Ads,49700.78,2590,89205,05/19/2025
CMP3586,Google Ads,20249.87,2955,64020,12/14/2025
CMP4949,YouTube Ads,18169.15,1469,42728,12/14/2025
CMP2224,LinkedIn Ads,13082.3,1684,74651,02/13/2025
CMP7159,Google Ads,11543.13,1128,20167,2025-10-06
CMP7644,LinkedIn Ads,11423.81,3828,55773,10/14/2025
CMP4955,Facebook Ads,38329.99,4245,78064,11/14/2025
CMP2064,LinkedIn Ads,1558.07,147,89828,09/23/2025
CMP1754,Instagram Ads,14300.71,847,79901,10/17/2025
CMP9579,Email Marketing,91874.84,6106,68954,12/26/2025
CMP2235,Facebook Ads,20074.11,2585,90562,2025-09-06
CMP0001,Facebook Ads,33518.19,7258,81140,02/19/2025
CMP7272,LinkedIn Ads,1348.27,174,9294,2025-05-09
CMP7195,Email Marketing,20816.88,2068,82892,11/22/2025
CMP2798,YouTube Ads,54091.33,9006,99211,2025-03-09
CMP6019,Email Marketing,15284.08,1652,38068,02/24/2025
CMP1969,YouTube Ads,1772.32,140,53043,01/18/2025
CMP7510,Instagram Ads,1147.64,131,3195,09/15/2025
CMP2859,Email Marketing,20842.44,1491,21844,10/16/2025
CMP4964,LinkedIn Ads,9452.71,1040,10940,08/30/2025
CMP8609,Instagram Ads,12085.41,1479,18963,10/25/2025
CMP0484,Email Marketing,4185.27,999,22863,02/24/2025
CMP3877,Google Ads,25524.5,1623,24806,2025-04-08
CMP1195,LinkedIn Ads,67982.09,5018,51063,01/16/2025
CMP9401,YouTube Ads,5887.78,851,28179,08/13/2025
CMP8660,Facebook Ads,3631.92,1242,13274,2025-09-12
CMP5892,LinkedIn Ads,79804.65,4527,76487,06/24/2025
CMP8130,Facebook Ads,40520.42,2386,29194,09/14/2025
CMP1101,LinkedIn Ads,46981.54,5173,58034,2025-06-02
CMP1933,LinkedIn Ads,3386.78,260,32221,06/19/2025
CMP5864,Google Ads,4680.77,1229,22691,10/22/2025
CMP0929,YouTube Ads,23695.44,1866,93425,05/15/2025
CMP0974,Facebook Ads,38456.75,2290,28769,06/18/2025
CMP9995,Email Marketing,7946.07,404,6634,2025-02-08
CMP2122,Instagram Ads,3167.35,733,96808,2025-12-09
CMP3732,Google Ads,1218.91,76,9255,2025-11-04
CMP9053,LinkedIn Ads,7091.14,446,8834,12/23/2025
CMP7176,Google Ads,52578.42,6074,82694,06/25/2025
CMP3722,LinkedIn Ads,109914.92,8835,99973,2025-08-01
CMP4631,Google Ads,38005.2,2914,43173,2025-06-05
CMP1259,Google Ads,13889.44,2276,34794,12/28/2025
CMP9035,Instagram Ads,47476.8,4051,87674,05/17/2025
CMP6732,Email Marketing,59288.08,8016,83509,04/15/2025
CMP2012,Instagram Ads,7428.25,2375,97015,2025-01-05
CMP0554,Instagram Ads,22679.58,2459,38433,02/13/2025
CMP6269,LinkedIn Ads,2654.7,413,60198,07/14/2025
CMP0513,YouTube Ads,4827.6,262,47587,06/22/2025
CMP7112,LinkedIn Ads,16380.0,985,97581,2025-11-10
CMP7595,LinkedIn Ads,73937.55,5941,77052,09/23/2025
CMP3904,Facebook Ads,3183.11,193,3990,05/21/2025
CMP0633,YouTube Ads,11027.91,1531,37949,2025-09-05
CMP4334,Facebook Ads,10760.32,3840,60170,2025-05-01
CMP3570,LinkedIn Ads,12171.73,643,9678,05/22/2025
CMP4525,Instagram Ads,7075.98,1092,66871,03/31/2025
CMP0631,Facebook Ads,146660.95,8352,91711,10/24/2025
CMP4245,Instagram Ads,6862.66,397,4112,06/30/2025
CMP8306,LinkedIn Ads,4225.5,1096,16835,04/15/2025
CMP1170,Email Marketing,11854.22,2369,57898,06/17/2025
CMP7712,Instagram Ads,2971.07,560,83515,01/23/2025
CMP5130,YouTube Ads,135780.61,8376,95817,12/31/2025
CMP2459,LinkedIn Ads,25652.88,1335,87093,04/25/2025
CMP8831,Email Marketing,31904.01,1785,17891,01/27/2025
CMP4411,Facebook Ads,45187.11,2450,77398,06/18/2025
CMP3950,LinkedIn Ads,59763.54,6766,98049,06/30/2025
CMP9916,Facebook Ads,22699.11,3481,60847,2025-06-03
CMP9922,Instagram Ads,11580.81,1449,39602,2025-11-02
CMP3246,Facebook Ads,959.07,177,61515,2025-03-08
CMP2071,Google Ads,3585.65,246,58547,2025-07-02
CMP5806,Facebook Ads,31016.21,4612,54732,05/31/2025
CMP0742,Google Ads,112159.82,5865,98829,07/29/2025
CMP3006,Email Marketing,127332.63,7556,79274,09/18/2025
CMP7431,LinkedIn Ads,20368.39,3642,44000,10/29/2025
CMP9243,YouTube Ads,54679.75,4799,70838,2025-07-08
CMP2347,Google Ads,35130.47,3501,98288,05/23/2025
CMP1943,Instagram Ads,20799.87,2043,37893,03/28/2025
CMP4566,Facebook Ads,5753.03,473,14579,09/18/2025
CMP8845,YouTube Ads,850.57,77,27576,01/14/2025
CMP8535,Facebook Ads,45781.08,2466,61486,12/28/2025
CMP2242,Instagram Ads,38078.58,1958,97896,2025-10-02
CMP7430,Email Marketing,120537.57,8452,98406,2025-07-02
CMP8541,Instagram Ads,32867.01,2336,26955,11/17/2025
CMP6164,Facebook Ads,23248.86,3255,90257,03/19/2025
CMP1454,YouTube Ads,9096.66,3559,96802,2025-04-02
CMP6852,Email Marketing,23455.31,2562,36481,10/26/2025
CMP2951,Instagram Ads,17680.21,1246,32394,2025-08-09
CMP3587,Google Ads,34412.06,1768,39653,06/16/2025
CMP5225,Email Marketing,11184.38,761,16881,12/27/2025
CMP0475,Instagram Ads,13330.55,2128,37117,07/29/2025
CMP6413,LinkedIn Ads,23411.32,3315,57731,01/28/2025
CMP0748,Instagram Ads,21712.56,3407,60672,03/27/2025
CMP5402,Facebook Ads,12736.08,4471,81293,2025-11-01
CMP9059,Google Ads,9909.36,856,87843,2025-05-07
CMP3758,Instagram Ads,13124.33,1581,23155,04/21/2025
CMP8628,Google Ads,54097.22,3309,67732,01/22/2025
CMP4052,Google Ads,14555.56,3121,37711,07/13/2025
CMP1254,Google Ads,88347.98,5965,68127,2025-01-08
CMP2488,Google Ads,158568.05,9686,98452,2025-10-04
CMP4951,Instagram Ads,7257.9,1710,62149,2025-02-12
CMP6658,YouTube Ads,15171.65,2029,38511,12/26/2025
CMP6450,Instagram Ads,25945.6,5903,73641,04/25/2025
CMP7812,YouTube Ads,10840.13,1366,16280,03/15/2025
CMP8026,YouTube Ads,1954.5,393,34763,2025-12-11
CMP0966,LinkedIn Ads,13802.0,1736,35033,06/22/2025
CMP0092,Instagram Ads,54634.67,3477,92491,2025-08-09
CMP7914,YouTube Ads,109408.75,7084,74719,2025-11-02
CMP0224,Facebook Ads,28578.56,6178,70149,2025-12-04
CMP8595,LinkedIn Ads,28175.44,1583,20332,2025-03-08
CMP4442,YouTube Ads,38262.51,3094,44255,03/26/2025
CMP6083,YouTube Ads,22686.14,2108,81235,04/18/2025
CMP0161,Instagram Ads,7789.02,1518,56565,2025-04-02
CMP8811,LinkedIn Ads,2944.74,825,45389,08/28/2025
CMP3704,Instagram Ads,5265.35,281,84420,05/21/2025
CMP6608,Instagram Ads,61528.85,4482,75546,04/14/2025
CMP2922,Instagram Ads,4188.98,888,75880,09/25/2025
CMP9703,YouTube Ads,51689.6,3356,38338,2025-12-11
CMP1497,YouTube Ads,3429.81,637,21200,2025-01-01
CMP6970,Email Marketing,21271.93,2729,63825,2025-02-03
CMP7774,Instagram Ads,31188.39,2646,42863,2025-06-11
CMP7164,YouTube Ads,59595.49,4064,59887,2025-09-05
CMP5992,LinkedIn Ads,87191.5,5718,89823,04/20/2025
CMP0175,Facebook Ads,35197.07,3007,59944,2025-03-01
CMP4158,YouTube Ads,2620.08,360,3703,11/28/2025
CMP4146,Instagram Ads,19241.53,987,83955,01/16/2025
CMP8939,Google Ads,1285.99,428,7006,03/20/2025
CMP0919,LinkedIn Ads,8567.08,1071,85555,2025-06-10
CMP5186,Email Marketing,17880.73,1550,24179,2025-07-12
CMP8217,Facebook Ads,17537.04,4418,97545,08/16/2025
CMP2834,Email Marketing,810.43,102,99888,10/15/2025
CMP1411,YouTube Ads,3500.7,772,62687,02/16/2025
CMP0330,Facebook Ads,2199.91,161,3368,08/24/2025
CMP3131,Email Marketing,17644.16,2224,98745,07/14/2025
CMP3703,Facebook Ads,21964.22,3669,37756,2025-01-06
CMP9482,Instagram Ads,44940.46,4334,47725,11/20/2025
CMP3452,Email Marketing,39910.66,2891,58866,12/16/2025
CMP4407,Google Ads,39508.05,6385,69275,04/22/2025
CMP3055,LinkedIn Ads,12845.98,1006,20325,2025-10-07
CMP1714,Email Marketing,601.71,114,49039,2025-01-09
CMP5866,Instagram Ads,23678.63,1962,23331,2025-12-01
CMP6543,LinkedIn Ads,16432.38,1084,33927,2025-04-11
CMP3839,YouTube Ads,9077.27,912,16136,05/18/2025
CMP4925,YouTube Ads,51583.58,8636,93439,10/18/2025
CMP1482,Instagram Ads,14469.54,1691,20541,07/22/2025
CMP2820,Instagram Ads,4057.12,708,42308,04/15/2025
CMP6132,Google Ads,11561.48,1355,64566,08/30/2025
CMP6166,LinkedIn Ads,63841.98,4027,94566,02/19/2025
CMP5360,Instagram Ads,90702.69,7006,90440,2025-01-10
CMP0441,Facebook Ads,24049.34,1509,81760,2025-08-07
CMP6524,Google Ads,18775.72,3819,86617,2025-07-04
CMP2948,LinkedIn Ads,9667.98,1217,21758,2025-12-12
CMP8477,Google Ads,6214.57,726,62938,02/21/2025
CMP6292,Email Marketing,1585.07,144,61597,2025-10-12
CMP1900,YouTube Ads,37559.73,4162,61017,08/31/2025
CMP8712,LinkedIn Ads,6979.22,1360,90436,06/22/2025
CMP7455,LinkedIn Ads,3900.75,525,8362,2025-04-03
CMP6051,Instagram Ads,40275.19,2814,57797,01/13/2025
CMP7320,Instagram Ads,8289.14,2654,41017,02/27/2025
CMP1378,YouTube Ads,4687.38,308,14395,11/21/2025
CMP4000,Email Marketing,49570.76,4711,70623,2025-09-02
CMP1657,LinkedIn Ads,23239.28,5992,69191,11/23/2025
CMP4209,Email Marketing,23111.37,1348,87576,2025-10-08
CMP8423,YouTube Ads,47681.55,2893,33949,2025-11-07
CMP3043,Instagram Ads,18317.71,5550,67740,07/24/2025
CMP0307,LinkedIn Ads,15903.19,2176,88142,08/25/2025
CMP5319,Facebook Ads,5095.04,676,10352,12/31/2025
CMP8872,LinkedIn Ads,12560.62,4618,64338,06/24/2025
CMP8176,Facebook Ads,31564.73,5765,71761,07/19/2025
CMP1288,Email Marketing,91735.61,4648,65771,2025-12-02
CMP7398,Email Marketing,1526.65,292,63260,10/27/2025
CMP0384,Instagram Ads,68137.27,6145,74933,2025-01-05
CMP2024,Google Ads,11391.63,1838,53871,02/26/2025
CMP6572,YouTube Ads,45893.87,2933,55545,2025-03-08
CMP5207,YouTube Ads,41309.71,4412,72205,07/26/2025
CMP2911,LinkedIn Ads,744.76,63,39802,06/21/2025
CMP9506,Email Marketing,33648.17,3476,56801,11/22/2025
CMP1320,YouTube Ads,58375.12,6047,76787,2025-12-01
CMP1491,Instagram Ads,5600.1,430,4977,2025-01-12
CMP2645,LinkedIn Ads,11188.05,2010,50373,12/31/2025
CMP3392,YouTube Ads,25870.3,3811,62447,2025-05-11
CMP9897,Instagram Ads,11139.33,1052,22875,2025-05-02
CMP7704,LinkedIn Ads,17408.83,904,11222,2025-03-10
CMP7878,Email Marketing,5829.73,349,9836,01/21/2025
CMP7210,LinkedIn Ads,1324.34,262,18260,05/15/2025
CMP5568,Facebook Ads,36207.19,3308,33859,05/16/2025
CMP8054,Facebook Ads,11133.37,1452,36078,08/16/2025
CMP0586,Facebook Ads,3636.32,1231,21401,2025-09-07
CMP2594,YouTube Ads,54541.76,5042,85085,08/14/2025
CMP9953,Instagram Ads,29428.69,2157,52361,01/15/2025
CMP5967,Email Marketing,109140.15,6156,68662,09/22/2025
CMP2554,YouTube Ads,30591.65,2624,67679,07/13/2025
CMP7930,LinkedIn Ads,704.79,83,3865,2025-08-06
CMP1960,Email Marketing,16955.53,1510,27813,10/19/2025
CMP0539,LinkedIn Ads,31978.87,1669,84103,09/17/2025
CMP1302,Google Ads,54669.33,4692,60541,2025-06-05
CMP3742,Email Marketing,42161.09,7522,96028,2025-08-11
CMP1044,Facebook Ads,9019.8,2530,70492,04/27/2025
CMP0837,Instagram Ads,7398.07,1246,85087,2025-01-03
CMP3523,YouTube Ads,31245.4,2507,65862,10/25/2025
CMP3192,YouTube Ads,149477.8,7525,85221,2025-09-05
CMP8312,LinkedIn Ads,45462.4,2374,69397,2025-03-06
CMP8243,Instagram Ads,32307.82,7259,84040,2025-04-04
CMP8123,Facebook Ads,5026.84,318,25435,2025-11-12
CMP2993,Facebook Ads,10569.16,1612,16249,2025-07-06
CMP4917,YouTube Ads,34048.17,2388,29563,06/15/2025
CMP9997,Email Marketing,26612.2,1383,22595,08/31/2025
CMP7733,Instagram Ads,9721.67,1237,50600,2025-01-07
CMP6835,Google Ads,9784.31,503,54963,2025-01-07
CMP3418,Email Marketing,32496.91,4243,95935,2025-11-07
CMP9175,Email Marketing,12375.72,930,28142,08/14/2025
CMP7860,Email Marketing,74707.94,3899,79717,01/24/2025
CMP9603,LinkedIn Ads,532.75,153,9774,06/25/2025
CMP7731,Facebook Ads,13994.85,714,11697,07/31/2025
CMP1442,LinkedIn Ads,17431.78,1392,34142,2025-05-12
CMP2302,Google Ads,99970.46,5193,93652,2025-04-07
CMP5935,Instagram Ads,7735.32,1110,28081,2025-12-01
CMP7969,Google Ads,10033.11,543,71258,09/20/2025
CMP8262,Instagram Ads,30380.95,4080,72622,06/20/2025
CMP1841,YouTube Ads,37268.94,2153,22738,02/14/2025
CMP1198,Email Marketing,24686.74,2318,58485,03/19/2025
CMP8647,Email Marketing,128871.77,7134,98922,07/25/2025
