Conversion_id,User_id,Revenue,Conversion_date,Revenue_Log,Revenue_Rank,High_Value_Conversion,Revenue_Category
CONV00687,U9811,65528.91,04/22/2025,11.090261958615844,237.0,1,Very High
CONV00688,U5762,39224.18,03/26/2025,10.577074166500838,976.0,1,Very High
CONV00689,U8248,67356.46,05/13/2025,11.117768940366771,191.0,1,Very High
CONV00690,U6838,61549.22,09/22/2025,11.027608705936025,341.0,1,Very High
CONV00691,U7241,72780.78,11-07-2025,11.195220928135557,53.0,1,Very High
CONV00692,U2333,10056.81,12/23/2025,9.21610472611801,1756.0,0,Very High
CONV00693,U7066,3184.86,02-12-2025,8.066477547257174,1932.0,0,Very High
CONV00694,U0710,1512.72,02-06-2025,7.32232547633896,1978.0,0,Very High
CONV00695,U5760,63555.23,02/14/2025,11.059680304857523,274.0,1,Very High
CONV00696,U3963,8108.59,10-04-2025,9.000802590960987,1804.0,0,Very High
CONV00697,U2815,8077.41,10-09-2025,8.99695034997277,1805.0,0,Very High
CONV00698,U7204,62729.61,12/23/2025,11.046604805258399,303.0,1,Very High
CONV00699,U2026,10841.49,09/20/2025,9.291227953412578,1732.0,0,Very High
CONV00700,U5376,21808.16,09/29/2025,9.990085344011058,1421.0,0,Very High
CONV00701,U7012,63198.57,04/22/2025,11.054052776314334,288.0,1,Very High
CONV00702,U7178,7061.68,09/29/2025,8.862579861855579,1832.0,0,Very High
CONV00703,U1061,15619.56,08-02-2025,9.656343274223499,1603.0,0,Very High
CONV00704,U9535,59369.84,11/20/2025,10.99155847572451,392.0,1,Very High
CONV00705,U7939,57773.97,09/22/2025,10.964310915886713,450.0,1,Very High
CONV00706,U0487,62400.7,03-07-2025,11.041347797576163,309.0,1,Very High
CONV00707,U4961,57192.74,12-06-2025,10.954199730819393,462.0,1,Very High
CONV00708,U8033,26263.46,10/13/2025,10.175971973496527,1309.0,0,Very High
CONV00709,U6286,28692.99,09-02-2025,10.264442972153361,1255.0,0,Very High
CONV00710,U2690,23950.12,09/21/2025,10.083770365837513,1369.0,0,Very High
CONV00711,U8838,42497.46,10/25/2025,10.657223118961877,887.0,1,Very High
CONV00712,U5780,2839.92,05/27/2025,7.951883222358804,1940.0,0,Very High
CONV00713,U5592,26376.87,07/25/2025,10.180280680024303,1305.0,0,Very High
CONV00714,U5114,51833.36,11/27/2025,10.855808528811114,623.0,1,Very High
CONV00715,U0613,32118.63,09-09-2025,10.377222648691735,1172.0,0,Very High
CONV00716,U5186,24689.79,07/16/2025,10.114185578587161,1349.0,0,Very High
CONV00717,U5564,27727.57,04-09-2025,10.230218568581952,1277.0,0,Very High
CONV00718,U3508,22826.02,06/15/2025,10.03570020099968,1391.0,0,Very High
CONV00719,U1553,5744.78,11/25/2025,8.656220951301899,1870.0,0,Very High
CONV00720,U4946,50011.66,09/26/2025,10.820031452360572,673.0,1,Very High
CONV00721,U8972,52972.38,04/30/2025,10.877544802206426,589.0,1,Very High
CONV00722,U4390,46370.85,12/17/2025,10.74444787307446,769.0,1,Very High
CONV00723,U7578,56172.69,04-10-2025,10.936203776799417,495.0,1,Very High
CONV00724,U3336,22063.06,08-05-2025,10.001705319391242,1412.0,0,Very High
CONV00725,U2457,59930.58,04/18/2025,11.000958857196144,380.0,1,Very High
CONV00726,U3310,2913.78,04/17/2025,7.977549624238348,1939.0,0,Very High
CONV00727,U7961,67315.53,01/21/2025,11.117161102115892,194.0,1,Very High
CONV00728,U1480,11186.6,07/26/2025,9.322561301090648,1721.0,0,Very High
CONV00729,U8606,7450.96,05/28/2025,8.916232364020546,1821.0,0,Very High
CONV00730,U6929,13755.21,04/30/2025,9.529245637501349,1660.0,0,Very High
CONV00731,U6140,41271.57,01-09-2026,10.627953393645168,925.0,1,Very High
CONV00732,U5050,45731.74,02-06-2025,10.730569731760719,789.0,1,Very High
CONV00733,U5068,67809.42,12/15/2025,11.124471149435436,176.0,1,Very High
CONV00734,U4187,61836.04,06-11-2025,11.032257816656466,329.0,1,Very High
CONV00735,U6657,6697.02,02-11-2025,8.809567239315651,1841.0,0,Very High
CONV00736,U6921,20127.03,02/23/2025,9.909868649960105,1476.0,0,Very High
CONV00737,U7427,4618.34,01-11-2026,8.438007116727874,1898.0,0,Very High
CONV00738,U3279,43503.84,11/21/2025,10.680627475255172,848.0,1,Very High
CONV00739,U2132,59603.68,11-11-2025,10.995489373460567,387.0,1,Very High
CONV00740,U9717,7016.62,06/28/2025,8.856179408196708,1834.0,0,Very High
CONV00741,U9151,17731.52,11/30/2025,9.783155520948156,1549.0,0,Very High
CONV00742,U6571,20066.72,11/15/2025,9.906867832945514,1479.0,0,Very High
CONV00743,U7130,9549.54,09-12-2025,9.164352976378813,1766.0,0,Very High
CONV00744,U2134,16755.82,09-04-2025,9.726560618563475,1573.0,0,Very High
CONV00745,U2392,18234.81,01/29/2025,9.81114252232753,1533.0,0,Very High
CONV00746,U0170,24751.02,09/20/2025,10.116662380828036,1347.0,0,Very High
CONV00747,U9785,42107.25,05/13/2025,10.647998962467678,900.0,1,Very High
CONV00748,U9802,4129.26,01-07-2026,8.326095637968717,1912.0,0,Very High
CONV00749,U6077,43851.15,03/17/2025,10.688579027385133,831.0,1,Very High
CONV00750,U1469,32895.03,06/20/2025,10.401107260779401,1141.0,0,Very High
CONV00751,U5908,65862.52,08/28/2025,11.095340001207264,227.0,1,Very High
CONV00752,U8050,69271.82,04-08-2025,11.145807900452194,146.0,1,Very High
CONV00753,U0588,53167.74,09-11-2025,10.881225908643772,587.0,1,Very High
CONV00754,U9190,9102.45,09/29/2025,9.116408741535901,1775.0,0,Very High
CONV00755,U2960,61825.95,04/15/2025,11.032094632531122,331.0,1,Very High
CONV00756,U2959,57792.81,08/23/2025,10.964636955499953,449.0,1,Very High
CONV00757,U1999,69739.27,07/24/2025,11.152533191744947,129.0,1,Very High
CONV00758,U7862,44869.66,08/21/2025,10.711539408021645,806.0,1,Very High
CONV00759,U2119,48540.57,04/29/2025,10.7901758232157,720.0,1,Very High
CONV00760,U2917,2273.02,05-09-2025,7.729304469346563,1962.0,0,Very High
CONV00761,U2526,60231.7,03/26/2025,11.00597067319174,375.0,1,Very High
CONV00762,U6021,33824.1,10-02-2025,10.42895840942782,1116.0,0,Very High
CONV00763,U6034,47578.46,11/13/2025,10.770156434486113,745.0,1,Very High
CONV00764,U2541,48806.49,09/13/2025,10.795639063670393,710.0,1,Very High
CONV00765,U4922,67790.6,04/13/2025,11.124193572447705,178.0,1,Very High
CONV00766,U1254,38665.88,02-06-2025,10.562738698646552,993.0,1,Very High
CONV00767,U1340,55733.32,09/29/2025,10.92835139415721,507.0,1,Very High
CONV00768,U4877,34533.62,07-01-2025,10.449717578132582,1094.0,0,Very High
CONV00769,U3459,73677.33,04/13/2025,11.20746400509143,30.0,1,Very High
CONV00770,U0218,34917.1,04-10-2025,10.460760598393072,1082.0,0,Very High
CONV00771,U5911,50876.34,01/14/2026,10.837172916773149,656.0,1,Very High
CONV00772,U0261,2741.04,01-07-2026,7.916457447907907,1944.0,0,Very High
CONV00773,U3128,35159.34,03-01-2025,10.467674021831995,1074.0,0,Very High
CONV00774,U7296,64589.88,09/24/2025,11.075828503333769,250.0,1,Very High
CONV00775,U0835,47557.94,07-12-2025,10.769725062919676,746.0,1,Very High
CONV00776,U4765,36843.0,02-06-2025,10.514448062108126,1034.0,0,Very High
CONV00777,U9444,20637.78,07-01-2025,9.93492710932139,1457.0,0,Very High
CONV00778,U5682,2294.91,08/27/2025,7.7388845580649,1960.0,0,Very High
CONV00779,U9629,45455.94,01-12-2026,10.724520783218416,798.0,1,Very High
CONV00780,U5903,16135.24,09/21/2025,9.688822953098052,1588.0,0,Very High
CONV00781,U9925,31636.84,09/24/2025,10.362109151536053,1179.0,0,Very High
CONV00782,U5879,12526.45,06-09-2025,9.435677515606598,1689.0,0,Very High
CONV00783,U3715,36862.62,03/13/2025,10.51498043584271,1032.0,0,Very High
CONV00784,U8445,53200.56,12-05-2025,10.881842998208086,584.0,1,Very High
CONV00785,U1670,8576.78,11-04-2025,9.056930417743972,1790.0,0,Very High
CONV00786,U7234,65384.08,09/21/2025,11.088049376862068,238.0,1,Very High
CONV00787,U6812,60829.04,01/14/2025,11.015839024884812,361.0,1,Very High
CONV00788,U5909,12007.14,12/13/2025,9.393340032139404,1706.0,0,Very High
CONV00789,U6707,51403.24,09/22/2025,10.847475938313494,643.0,1,Very High
CONV00790,U1141,30572.58,03-09-2025,10.327891516304328,1204.0,0,Very High
CONV00791,U2474,73518.5,11/16/2025,11.20530595613593,33.0,1,Very High
CONV00792,U9071,24041.86,06/16/2025,10.08759334995899,1366.0,0,Very High
CONV00793,U6619,66652.8,09-05-2025,11.107267338235168,207.0,1,Very High
CONV00794,U1381,29707.02,02-11-2025,10.299172322008296,1223.0,0,Very High
CONV00795,U9041,56960.68,06/14/2025,10.950134040032928,471.0,1,Very High
CONV00796,U6927,5200.96,09/27/2025,8.556790756628784,1886.0,0,Very High
CONV00797,U2044,55461.76,09-01-2025,10.92346708352833,521.0,1,Very High
CONV00798,U8738,22965.72,11/22/2025,10.04180149053704,1389.0,0,Very High
CONV00799,U1725,15047.24,07-11-2025,9.619016319817,1623.0,0,Very High
CONV00800,U1343,66721.82,03-04-2025,11.10830230232649,206.0,1,Very High
CONV00801,U9638,30062.6,10/22/2025,10.311070416615294,1209.0,0,Very High
CONV00802,U8021,38304.6,08/17/2025,10.553351378579714,1005.0,0,Very High
CONV00803,U3484,56177.36,09/21/2025,10.936286908348912,494.0,1,Very High
CONV00804,U1981,3740.96,07/13/2025,8.22736481730603,1923.0,0,Very High
CONV00805,U0459,44529.6,03/16/2025,10.703931872287404,817.0,1,Very High
CONV00806,U0035,5766.66,03-05-2025,8.660021731318945,1867.0,0,Very High
CONV00807,U6182,45723.94,09/25/2025,10.730399161065751,790.0,1,Very High
CONV00808,U7358,7381.64,04-06-2025,8.90688657720393,1822.0,0,Very High
CONV00809,U7260,65047.05,06/14/2025,11.08288150655052,243.0,1,Very High
CONV00810,U9165,40981.2,03-09-2025,10.620893105076172,931.0,1,Very High
CONV00811,U0306,40240.56,04-02-2025,10.602655571417811,945.0,1,Very High
CONV00812,U7279,24542.01,03-03-2025,10.108182367629878,1353.0,0,Very High
CONV00813,U0395,19845.45,10-01-2025,9.895780428811499,1480.0,0,Very High
CONV00814,U1469,51136.68,03/21/2025,10.84227688215324,650.0,1,Very High
CONV00815,U1618,67056.08,06/21/2025,11.113299475976456,195.0,1,Very High
CONV00816,U9602,56614.95,05/14/2025,10.944046026612655,483.0,1,Very High
CONV00817,U1073,47790.44,10-04-2025,10.774601822944991,738.0,1,Very High
CONV00818,U9089,42942.24,12/14/2025,10.667634522708283,861.0,1,Very High
CONV00819,U6117,18953.24,11-03-2025,9.849782932184858,1508.0,0,Very High
CONV00820,U4740,5217.99,12/30/2025,8.560059175565701,1885.0,0,Very High
CONV00821,U5758,63170.81,11/29/2025,11.0536134363238,290.0,1,Very High
CONV00822,U1470,62414.49,08/14/2025,11.041568760731256,308.0,1,Very High
CONV00823,U5614,53300.74,11/30/2025,10.883724255024463,580.0,1,Very High
CONV00824,U5382,48748.41,01-09-2025,10.794448373788654,711.0,1,Very High
CONV00825,U9107,57363.04,01-09-2026,10.957172905150303,459.0,1,Very High
CONV00826,U7294,72923.9,12/23/2025,11.197185423463127,50.0,1,Very High
CONV00827,U0139,70266.4,03/19/2025,11.160063243359414,115.0,1,Very High
CONV00828,U5863,46298.12,04/18/2025,10.742878233414219,771.0,1,Very High
CONV00829,U9930,73831.58,05-08-2025,11.209555376586895,27.0,1,Very High
CONV00830,U9041,42753.75,05-01-2025,10.663235579303635,877.0,1,Very High
CONV00831,U2088,17676.42,05/29/2025,9.780043397941355,1550.0,0,Very High
CONV00832,U8732,42338.61,11/25/2025,10.653478333498583,891.0,1,Very High
CONV00833,U7087,51252.88,08-11-2025,10.844546601452073,648.0,1,Very High
CONV00834,U0770,34077.96,05/23/2025,10.436435464045692,1108.0,0,Very High
CONV00835,U3697,68836.89,12/26/2025,11.139509599071303,156.0,1,Very High
CONV00836,U0457,2533.74,09/28/2025,7.837846346662662,1953.0,0,Very High
CONV00837,U0892,18328.22,06/22/2025,9.81625178673685,1528.0,0,Very High
CONV00838,U2046,3225.77,02/23/2025,8.079236915883119,1931.0,0,Very High
CONV00839,U4940,5634.93,11/30/2025,8.636917452785301,1872.0,0,Very High
CONV00840,U1571,64945.27,12-08-2025,11.08131559165827,245.0,1,Very High
CONV00841,U1660,58882.48,07-07-2025,10.983315854917098,413.0,1,Very High
CONV00842,U9752,63177.87,03-04-2025,11.053725188789356,289.0,1,Very High
CONV00843,U7888,18804.07,12-09-2025,9.84188179331176,1513.0,0,Very High
CONV00844,U5862,40929.92,06/13/2025,10.619641046634275,934.0,1,Very High
CONV00845,U8482,11486.58,11-04-2025,9.349021730731097,1716.0,0,Very High
CONV00846,U3298,50338.62,02/27/2025,10.826547719991765,665.0,1,Very High
CONV00847,U5500,25149.96,11/15/2025,10.132651345773548,1337.0,0,Very High
CONV00848,U3655,47076.06,12/28/2025,10.75954111252543,755.0,1,Very High
CONV00849,U0111,27323.08,07/22/2025,10.215523643676468,1285.0,0,Very High
CONV00850,U5897,15438.51,01/28/2025,9.644685087323882,1609.0,0,Very High
CONV00851,U4030,13823.74,04-10-2025,9.534215019703746,1657.0,0,Very High
CONV00852,U5545,18581.13,05/13/2025,9.829955645194437,1521.0,0,Very High
CONV00853,U7107,11474.1,01/29/2026,9.347934749487724,1717.0,0,Very High
CONV00854,U5210,18907.81,11-04-2025,9.847383230005505,1510.0,0,Very High
CONV00855,U4050,21545.44,02-01-2025,9.977965884669553,1429.0,0,Very High
CONV00856,U1063,56534.62,04/16/2025,10.942626160967034,486.0,1,Very High
CONV00857,U6126,53887.0,10-12-2025,10.894663097601999,564.0,1,Very High
CONV00858,U0600,15822.78,05/14/2025,9.669269150833593,1599.0,0,Very High
CONV00859,U9362,41628.48,03/26/2025,10.636563849118936,915.0,1,Very High
CONV00860,U0675,25725.76,09-10-2025,10.155286974299791,1327.0,0,Very High
CONV00861,U4474,33545.37,07/23/2025,10.420683939824828,1125.0,0,Very High
CONV00862,U8957,21274.56,12-03-2025,9.965314275069305,1439.0,0,Very High
CONV00863,U5469,19314.26,05-04-2025,9.868650736050425,1490.0,0,Very High
CONV00864,U4279,61806.44,01/30/2025,11.0317790245492,332.0,1,Very High
CONV00865,U8400,17599.28,04-10-2025,9.775670089990603,1553.0,0,Very High
CONV00866,U7680,7126.28,09/21/2025,8.87168495394777,1829.0,0,Very High
CONV00867,U9150,43630.0,01/20/2025,10.683523185864164,839.0,1,Very High
CONV00868,U5568,51667.89,05-08-2025,10.852611138565477,630.0,1,Very High
CONV00869,U2280,47515.58,04-08-2025,10.768833981749614,747.0,1,Very High
CONV00870,U1044,36002.24,10-11-2025,10.49136421338849,1051.0,0,Very High
CONV00871,U9059,51910.08,04/16/2025,10.857287533844687,619.0,1,Very High
CONV00872,U4651,49723.06,04/18/2025,10.814244199571645,678.0,1,Very High
CONV00873,U6732,10338.46,08-02-2025,9.243722922327306,1748.0,0,Very High
CONV00874,U2129,61478.79,05-07-2025,11.026463781901741,343.0,1,Very High
CONV00875,U3326,34827.51,09/21/2025,10.458191583231669,1085.0,0,Very High
CONV00876,U4045,43015.26,10-12-2025,10.669333462733848,859.0,1,Very High
CONV00877,U7477,53589.86,07-06-2025,10.889133810130238,571.0,1,Very High
CONV00878,U7080,49686.69,09/14/2025,10.813512495288748,680.0,1,Very High
CONV00879,U4486,50249.28,11/20/2025,10.824771398045101,669.0,1,Very High
CONV00880,U1254,58628.67,03-08-2025,10.978996161424597,415.0,1,Very High
CONV00881,U0438,50914.94,02/21/2025,10.83793131657813,654.0,1,Very High
CONV00882,U0619,53400.64,01-10-2025,10.885596736087182,577.0,1,Very High
CONV00883,U8986,71288.87,12-07-2025,11.174509520572348,87.0,1,Very High
CONV00884,U1647,40448.04,04/13/2025,10.607798189201297,942.0,1,Very High
CONV00885,U7220,53795.12,07/31/2025,10.89295662459007,568.0,1,Very High
CONV00886,U8567,49758.0,11/28/2025,10.814946630748102,677.0,1,Very High
CONV00887,U0798,19290.21,08-11-2025,9.867404830733983,1494.0,0,Very High
CONV00888,U5524,5440.48,05-09-2025,8.601806361672226,1880.0,0,Very High
CONV00889,U1765,47288.9,07-06-2025,10.764052021023717,751.0,1,Very High
CONV00890,U1735,1863.34,07/22/2025,7.530662382045529,1970.0,0,Very High
CONV00891,U4563,4012.47,12/27/2025,8.297411482771054,1918.0,0,Very High
CONV00892,U8785,71958.33,11-07-2025,11.183856377292942,70.0,1,Very High
CONV00893,U2178,57307.44,07-12-2025,10.956203186794914,460.0,1,Very High
CONV00894,U9586,48313.95,08/25/2025,10.785496315557577,722.0,1,Very High
CONV00895,U2033,32565.96,06/15/2025,10.391053556486991,1153.0,0,Very High
CONV00896,U2485,3564.57,08-10-2025,8.17907920786574,1927.0,0,Very High
CONV00897,U0649,61093.76,10/18/2025,11.020181380434535,355.0,1,Very High
CONV00898,U8837,60257.79,02/19/2025,11.006403732827865,373.0,1,Very High
CONV00899,U0100,71559.34,02-04-2025,11.178296288869054,83.0,1,Very High
CONV00900,U3349,32398.3,05/15/2025,10.385892096608758,1157.0,0,Very High
CONV00901,U9927,43549.32,06-07-2025,10.681672330129658,842.0,1,Very High
CONV00902,U6525,33522.18,07/29/2025,10.419992418831349,1126.0,0,Very High
CONV00903,U0325,6930.04,08/13/2025,8.843765153074322,1838.0,0,Very High
CONV00904,U4216,34430.02,07/26/2025,10.446713181220497,1099.0,0,Very High
CONV00905,U3207,1702.95,04-06-2025,7.44070436423575,1974.0,0,Very High
CONV00906,U6293,74073.51,09-10-2025,11.212826757502574,20.0,1,Very High
CONV00907,U3183,68546.64,09-04-2025,11.135284256972586,163.0,1,Very High
CONV00908,U0946,32235.0,12-07-2025,10.380839119444403,1166.0,0,Very High
CONV00909,U0463,11730.4,01-12-2026,9.370024286614289,1708.0,0,Very High
CONV00910,U2645,7603.71,01/29/2025,8.936523071158955,1817.0,0,Very High
CONV00911,U6930,52118.88,04-11-2025,10.861301728857006,615.0,1,Very High
CONV00912,U1457,58419.32,03-08-2025,10.975419053502902,424.0,1,Very High
CONV00913,U2760,5935.72,10-01-2025,8.688912071292258,1861.0,0,Very High
CONV00914,U2796,53025.51,04-07-2025,10.878547256160845,588.0,1,Very High
CONV00915,U3042,14317.66,05-07-2025,9.569318860717189,1642.0,0,Very High
CONV00916,U1790,22514.58,12-04-2025,10.021962793007916,1402.0,0,Very High
CONV00917,U7830,8235.08,09-07-2025,9.016279781553637,1801.0,0,Very High
CONV00918,U0119,74027.08,08-05-2025,11.212199759669232,22.0,1,Very High
CONV00919,U5515,26223.5,07/19/2025,10.174449367305813,1311.0,0,Very High
CONV00920,U5834,34676.25,07-11-2025,10.453839131325898,1090.0,0,Very High
CONV00921,U4579,34304.91,01/15/2026,10.443072921518535,1103.0,0,Very High
CONV00922,U5279,65602.52,02-03-2025,11.091384632029198,233.0,1,Very High
CONV00923,U1334,70654.71,07/13/2025,11.165574205795174,109.0,1,Very High
CONV00924,U2346,64367.6,10-10-2025,11.072381215548065,258.0,1,Very High
CONV00925,U8991,33886.78,08/31/2025,10.4308097564065,1114.0,0,Very High
CONV00926,U1466,2919.72,03/25/2025,7.97958544021009,1937.0,0,Very High
CONV00927,U7804,10829.91,12/27/2025,9.290159362319171,1733.0,0,Very High
CONV00928,U9842,28743.02,02/25/2025,10.266185024590497,1254.0,0,Very High
CONV00929,U4245,9020.14,03-11-2025,9.107325990879968,1778.0,0,Very High
CONV00930,U5135,874.64,07/15/2025,6.774955047565529,1996.0,0,High
CONV00931,U5981,50032.9,01-01-2026,10.82045605467212,671.0,1,Very High
CONV00932,U5177,17003.64,04-06-2025,9.741241526973157,1567.0,0,Very High
CONV00933,U0563,38051.56,11/25/2025,10.546723640921517,1010.0,0,Very High
CONV00934,U8111,5116.83,06/24/2025,8.540485800068028,1889.0,0,Very High
CONV00935,U0862,29841.74,04/28/2025,10.303696873158518,1218.0,0,Very High
CONV00936,U7757,6082.88,07/21/2025,8.713397929318788,1856.0,0,Very High
CONV00937,U6452,56605.78,03-09-2025,10.943884045003132,484.0,1,Very High
CONV00938,U2254,22362.81,08/19/2025,10.01519930631363,1406.0,0,Very High
CONV00939,U1671,71317.06,12/27/2025,11.174904870261066,86.0,1,Very High
CONV00940,U0860,25882.57,03/15/2025,10.161363683459967,1321.0,0,Very High
CONV00941,U3947,51832.82,08/22/2025,10.855798110956764,624.0,1,Very High
CONV00942,U1469,21184.78,09/15/2025,9.961085480886533,1442.0,0,Very High
CONV00943,U8016,38598.82,11/25/2025,10.561002892229615,995.0,1,Very High
CONV00944,U9714,74996.6,04/25/2025,11.225211392006436,1.0,1,Very High
CONV00945,U8807,52780.08,04/17/2025,10.873908072144289,595.0,1,Very High
CONV00946,U8831,56659.38,12/30/2025,10.94483048003339,480.0,1,Very High
CONV00947,U7328,10314.59,06/16/2025,9.241411622124563,1751.0,0,Very High
CONV00948,U1387,27744.3,03/22/2025,10.2308217354606,1276.0,0,Very High
CONV00949,U8511,33785.32,06/18/2025,10.427811265816498,1117.0,0,Very High
CONV00950,U3439,61617.42,12/26/2025,11.028716130796282,337.0,1,Very High
CONV00951,U2199,44689.9,11/13/2025,10.707525180458212,813.0,1,Very High
CONV00952,U4271,12876.46,07/29/2025,9.463233775241944,1677.0,0,Very High
CONV00953,U8781,55151.12,05-05-2025,10.917850464559328,528.0,1,Very High
CONV00954,U9912,12146.73,04/19/2025,9.404897600037838,1701.0,0,Very High
CONV00955,U2042,41466.38,10-02-2025,10.632662373043491,919.0,1,Very High
CONV00956,U2398,8022.56,05-03-2025,8.990137492644731,1807.0,0,Very High
CONV00957,U9648,26655.84,09/26/2025,10.190801057075099,1296.0,0,Very High
CONV00958,U2798,26379.09,07-05-2025,10.180364837940997,1304.0,0,Very High
CONV00959,U9705,51734.38,03/29/2025,10.853897159136267,626.0,1,Very High
CONV00960,U0867,58481.46,12/15/2025,10.9764821592024,421.0,1,Very High
CONV00961,U7679,71481.76,10-01-2025,11.17721158072715,85.0,1,Very High
CONV00962,U5124,6444.46,02/23/2025,8.77113128598383,1847.0,0,Very High
CONV00963,U9080,51019.71,10-09-2025,10.839986907710303,653.0,1,Very High
CONV00964,U8723,1782.09,12/30/2025,7.486103093313854,1972.0,0,Very High
CONV00965,U8653,45847.48,01/16/2026,10.733097325553842,782.0,1,Very High
CONV00966,U2185,32137.12,10-03-2025,10.377798143492294,1171.0,0,Very High
CONV00967,U8833,36622.0,03-10-2025,10.50843173731979,1037.0,0,Very High
CONV00968,U8447,46617.84,02-03-2025,10.749760030255302,763.0,1,Very High
CONV00969,U5799,66847.08,03-01-2025,11.11017786110043,201.0,1,Very High
CONV00970,U1389,12163.02,10-01-2025,9.406237692991892,1700.0,0,Very High
CONV00971,U6133,66995.36,06/20/2025,11.112393568539055,197.0,1,Very High
CONV00972,U2292,1181.42,07/29/2025,7.075318464800547,1989.0,0,Very High
CONV00973,U6899,50215.71,07/19/2025,10.82410311881728,670.0,1,Very High
CONV00974,U8120,24872.91,01-09-2026,10.121574741971232,1344.0,0,Very High
CONV00975,U0347,37875.07,03/30/2025,10.542074793237706,1013.0,0,Very High
CONV00976,U0132,21705.09,08/13/2025,9.985348145316355,1426.0,0,Very High
CONV00977,U4088,20317.16,06/15/2025,9.91927034641131,1468.0,0,Very High
CONV00978,U8231,74446.96,11/27/2025,11.217855636796514,7.0,1,Very High
CONV00979,U3149,46522.7,03/18/2025,10.747717139153384,765.0,1,Very High
CONV00980,U3792,36330.24,05-10-2025,10.500433256204483,1041.0,0,Very High
CONV00981,U4597,19087.43,07/27/2025,9.85683767132621,1502.0,0,Very High
CONV00982,U3474,68204.79,05/30/2025,11.13028473758868,167.0,1,Very High
CONV00983,U1828,51459.88,03/15/2025,10.848577186350228,638.0,1,Very High
CONV00984,U8665,49030.94,11-12-2025,10.800227201474168,698.0,1,Very High
CONV00985,U1972,66390.08,02/17/2025,11.103317989091058,215.0,1,Very High
CONV00986,U8956,54607.29,12-07-2025,10.907940981709592,549.0,1,Very High
CONV00987,U6852,66950.31,11-02-2025,11.111720917768816,199.0,1,Very High
CONV00988,U7146,39639.39,03-06-2025,10.587603826942448,967.0,1,Very High
CONV00989,U4746,59733.48,02/15/2025,10.99766468709918,383.0,1,Very High
CONV00990,U1229,38563.92,04-12-2025,10.560098333946137,996.0,1,Very High
CONV00991,U2622,52481.6,11/17/2025,10.868236965073699,605.0,1,Very High
CONV00992,U4972,20687.22,04/26/2025,9.937319735139164,1456.0,0,Very High
CONV00993,U2428,65598.67,05/24/2025,11.091325944431723,234.0,1,Very High
CONV00994,U9915,71022.27,08-05-2025,11.17076284880518,99.0,1,Very High
CONV00995,U4832,61332.23,07-12-2025,11.024077063138986,346.0,1,Very High
CONV00996,U8805,54403.22,12/25/2025,10.904197003364775,554.0,1,Very High
CONV00997,U3378,20707.92,09-02-2025,9.938319804309414,1455.0,0,Very High
CONV00998,U6040,37575.12,03/31/2025,10.534124021229516,1019.0,0,Very High
CONV00999,U4622,66480.04,02-06-2025,11.104672073209613,210.0,1,Very High
CONV01000,U6987,48650.07,05/18/2025,10.792429081205794,714.0,1,Very High
CONV01001,U9885,2288.16,03/19/2025,7.73594021702915,1961.0,0,Very High
CONV01002,U4386,1752.15,04/14/2025,7.469169448858939,1973.0,0,Very High
CONV01003,U1393,57155.62,05-12-2025,10.953550498035101,464.0,1,Very High
CONV01004,U0916,47340.82,10-09-2025,10.765149327618369,749.0,1,Very High
CONV01005,U6805,17405.22,03/21/2025,9.764582892589358,1558.0,0,Very High
CONV01006,U6304,67694.9,01-02-2026,11.122780895766605,180.0,1,Very High
CONV01007,U5855,9537.56,03-10-2025,9.163097809653005,1767.0,0,Very High
CONV01008,U5487,32324.42,12-02-2025,10.383609196595092,1159.0,0,Very High
CONV01009,U8180,20456.03,01-03-2026,9.926081867678375,1463.0,0,Very High
CONV01010,U7319,43654.83,10-02-2025,10.684092114777489,837.0,1,Very High
CONV01011,U6309,32219.53,07/22/2025,10.38035910600598,1168.0,0,Very High
CONV01012,U4029,37659.84,08-02-2025,10.536376106795108,1017.0,0,Very High
CONV01013,U9519,58412.0,08/29/2025,10.97529374678373,425.0,1,Very High
CONV01014,U0282,71852.97,08-03-2025,11.182391143982116,73.0,1,Very High
CONV01015,U4829,64108.42,09/22/2025,11.068346589989826,260.0,1,Very High
CONV01016,U1921,28776.47,12/23/2025,10.26734806830757,1253.0,0,Very High
CONV01017,U1209,12494.36,09-06-2025,9.433112654378618,1691.0,0,Very High
CONV01018,U6824,55959.18,04-10-2025,10.932395645357518,500.0,1,Very High
CONV01019,U7275,22042.6,12-01-2025,10.000777589311367,1413.0,0,Very High
CONV01020,U6495,34481.52,08/27/2025,10.448207807953857,1097.0,0,Very High
CONV01021,U2570,28783.84,06/19/2025,10.267604138643879,1252.0,0,Very High
CONV01022,U6428,45677.44,04-07-2025,10.729381693133787,791.0,1,Very High
CONV01023,U0896,15208.74,07/13/2025,9.62969129109014,1615.0,0,Very High
CONV01024,U2667,16484.31,10-05-2025,9.71022496030324,1580.0,0,Very High
CONV01025,U3938,42686.16,06-05-2025,10.661653451420518,881.0,1,Very High
CONV01026,U0139,37891.05,07-12-2025,10.5424966065343,1011.0,0,Very High
CONV01027,U5429,8249.46,08/22/2025,9.018024235350088,1800.0,0,Very High
CONV01028,U0613,51416.26,05/31/2025,10.847729192741209,642.0,1,Very High
CONV01029,U2308,74426.7,04-12-2025,11.21758346335829,8.0,1,Very High
CONV01030,U7060,51453.36,01/28/2025,10.84845048014017,639.0,1,Very High
