User_id,Campaign_id,Revenue,Channel,Spend,ROI
U7319,CMP1252,43654.83,Google Ads,5267.91,728.6935426003861
U6309,CMP4563,32219.53,Facebook Ads,14154.95,127.62023179170536
U6309,CMP4563,15443.79,Facebook Ads,14154.95,9.105224674053954
U4029,CMP6783,37659.84,Facebook Ads,675.1,5478.4091245741365
U4029,CMP6783,37659.84,YouTube Ads,27117.74,38.87528975497219
U9519,CMP8071,58412.0,YouTube Ads,44240.03,32.03426851202407
U0282,CMP3594,71852.97,Email Marketing,4688.68,1432.4775843094433
U4829,CMP1805,64108.42,Google Ads,52163.57,22.898835336615186
U4829,CMP1805,16886.4,Google Ads,52163.57,-67.62798251730086
U1921,CMP6899,28776.47,Facebook Ads,3369.84,753.9417301711654
U1921,CMP6899,16025.73,Facebook Ads,3369.84,375.56352823872936
U1209,CMP6959,12494.36,Instagram Ads,3344.77,273.5491528565492
U6824,CMP5985,55959.18,Facebook Ads,2120.6,2538.8371215693674
U7275,CMP8642,22042.6,Email Marketing,19160.75,15.040382030974772
U6495,CMP0984,34481.52,Email Marketing,2566.84,1243.3451247448222
U2570,CMP4228,28783.84,YouTube Ads,38134.27,-24.519756114382147
U6428,CMP2051,45677.44,Email Marketing,22533.22,102.71155209952238
U0896,CMP7675,15208.74,LinkedIn Ads,57178.33,-73.40121685960398
U2667,CMP1711,16484.31,Google Ads,8368.41,96.98258092038992
U3938,CMP5065,42686.16,Facebook Ads,23269.42,83.44316274320549
U0139,CMP7927,70266.4,Google Ads,1536.8,4472.254034357105
U0139,CMP7927,37891.05,Google Ads,1536.8,2365.581077563769
U5429,CMP6401,22583.3,Email Marketing,16438.91,37.37711320276101
U5429,CMP6401,8249.46,Email Marketing,16438.91,-49.817475732880105
U0613,CMP2461,32118.63,Google Ads,60367.48,-46.794814029010325
U0613,CMP2461,51416.26,Google Ads,60367.48,-14.827884152195853
U2308,CMP1529,74426.7,Email Marketing,15516.56,379.65979572791906
U2308,CMP1529,42884.5,Email Marketing,15516.56,176.37891388297408
U2308,CMP1529,31430.43,Email Marketing,15516.56,102.56055465902236
U7060,CMP8574,51453.36,Instagram Ads,9478.54,442.8405640531136
U8152,CMP3422,57649.06,YouTube Ads,12792.14,350.6600146652554
U4844,CMP8965,43556.0,Google Ads,8576.49,407.853445873545
U4195,CMP1462,11178.21,Google Ads,13586.16,-17.723551025455322
U6702,CMP9319,33481.46,LinkedIn Ads,7398.74,352.52921443380905
U6702,CMP9319,33481.46,Facebook Ads,17388.01,92.55486970619411
U0700,CMP5139,55772.42,Google Ads,7026.78,693.7123405030469
U0700,CMP5139,55772.42,Instagram Ads,10173.18,448.22995366247324
U0700,CMP5139,35272.16,Google Ads,7026.78,401.9676153230926
U0700,CMP5139,35272.16,Instagram Ads,10173.18,246.71715235550735
U9342,CMP9189,29575.56,Google Ads,3649.14,710.4802775448462
U1788,CMP1532,8794.86,Instagram Ads,53420.9,-83.5366682328452
U5611,CMP6504,52895.1,LinkedIn Ads,13979.92,278.3648261220379
U2385,CMP1874,42939.34,Instagram Ads,4370.13,882.5643630738673
U0887,CMP6231,51512.61,Google Ads,70119.46,-26.535928827746254
U0887,CMP6231,51512.61,Instagram Ads,10733.4,379.92816814802393
U6637,CMP4130,53631.34,Email Marketing,1952.32,2647.056834945091
U0881,CMP6877,72279.92,YouTube Ads,50615.57,42.80175052854289
U2633,CMP2696,68510.38,Facebook Ads,38063.76,79.98847197439244
U1275,CMP6376,11487.82,Google Ads,117264.31,-90.2034813490993
U5185,CMP5186,20263.1,Google Ads,36327.07,-44.220384413056166
U5185,CMP5186,20263.1,Email Marketing,17880.73,13.323673026772392
U1597,CMP0061,73443.12,LinkedIn Ads,13980.03,425.3430786629213
U3132,CMP8948,28241.53,Facebook Ads,19739.31,43.07252887765579
U3132,CMP8948,70107.69,Facebook Ads,19739.31,255.16788580755866
U8178,CMP0266,31221.22,Instagram Ads,70077.45,-55.44755124508668
U7518,CMP8888,41791.95,LinkedIn Ads,52917.29,-21.0240169139425
U7168,CMP8893,46812.96,LinkedIn Ads,41217.22,13.57621887162695
U6739,CMP1626,56565.7,Facebook Ads,25009.49,126.17694323234898
U6739,CMP1626,56565.7,Google Ads,3231.34,1650.5338342607092
U4750,CMP8925,58433.36,Google Ads,82848.46,-29.469588209605835
U4750,CMP8925,7064.25,Google Ads,82848.46,-91.47328749381703
U7602,CMP6244,59009.16,Google Ads,37752.67,56.304600442829624
U7602,CMP6244,2826.82,Google Ads,37752.67,-92.51226469545067
U4334,CMP0125,18685.41,Instagram Ads,15881.43,17.655714882098145
U8503,CMP6793,13403.0,Google Ads,326.6,4003.796693202694
U6445,CMP7046,10318.64,Facebook Ads,19117.79,-46.02597894421898
U2596,CMP6397,53469.34,Email Marketing,31167.42,71.55523299650724
U4264,CMP8262,15879.38,Google Ads,111661.66,-85.7790220922741
U4264,CMP8262,15879.38,Instagram Ads,30380.95,-47.73244417965864
U8908,CMP0421,2627.77,LinkedIn Ads,382.31,587.3401166592556
U3634,CMP2139,62368.88,LinkedIn Ads,34109.82,82.84728562038732
U3634,CMP2139,63153.92,LinkedIn Ads,34109.82,85.1487929282535
U0380,CMP6195,34699.38,Instagram Ads,6558.76,429.0539675182504
U0380,CMP6195,34699.38,Google Ads,4933.79,603.300707975005
U0380,CMP6195,8428.88,Instagram Ads,6558.76,28.51331654154137
U0380,CMP6195,8428.88,Google Ads,4933.79,70.8398614452581
U1521,CMP9764,27583.75,Google Ads,2530.66,989.9824551697977
U1521,CMP9764,27583.75,LinkedIn Ads,62228.48,-55.67343120063354
U1206,CMP3408,16364.47,LinkedIn Ads,17323.34,-5.535133525059259
U4895,CMP6149,42871.58,Instagram Ads,123823.14,-65.37676237252585
U9831,CMP0516,39489.82,Google Ads,31698.8,24.57828056582584
U8385,CMP1993,27843.14,Facebook Ads,3468.73,702.6897452381708
U2074,CMP3555,15543.39,Google Ads,7519.8,106.69951328492778
U7145,CMP5711,15084.27,Email Marketing,41236.82,-63.42038498603917
U9563,CMP3243,59711.9,Email Marketing,89993.94,-33.64897680888291
U5223,CMP7993,29191.16,LinkedIn Ads,45546.85,-35.9095963826258
U8379,CMP9293,22540.41,Instagram Ads,5969.99,277.5619389647219
U7036,CMP8692,21314.85,Instagram Ads,1329.38,1503.367735335269
U7036,CMP8692,6143.55,Instagram Ads,1329.38,362.1364846770675
U0179,CMP6090,42884.6,Instagram Ads,6204.1,591.2299930690995
U8639,CMP3812,21395.1,YouTube Ads,1534.38,1294.3807922418173
U8639,CMP3812,21395.1,YouTube Ads,3313.68,545.659810241182
U5207,CMP1226,4437.24,YouTube Ads,100469.23,-95.58348361981076
U2804,CMP8170,29177.18,Google Ads,8141.98,258.3548473467142
U0077,CMP0349,63241.98,Instagram Ads,6142.77,929.5352096855329
U1138,CMP0607,60336.62,YouTube Ads,3109.6,1840.3338049909958
U5132,CMP4932,29954.56,Instagram Ads,27396.37,9.337696928461698
U1684,CMP7448,62040.15,LinkedIn Ads,35180.55,76.34786835339412
U3132,CMP1723,28241.53,Instagram Ads,46441.47,-39.18898346671628
U3132,CMP1723,70107.69,Instagram Ads,46441.47,50.95923966231043
U1230,CMP0861,27725.85,Instagram Ads,544.43,4992.638172033136
U1230,CMP0861,46246.74,Instagram Ads,544.43,8394.524548610474
U7549,CMP6219,64745.7,Instagram Ads,53065.46,22.011003014013255
U8645,CMP9571,49849.22,LinkedIn Ads,104610.64,-52.34784912892225
U8645,CMP9571,70870.32,LinkedIn Ads,104610.64,-32.25323924985068
U1357,CMP5275,65560.77,Email Marketing,7802.33,740.2716880726655
U3482,CMP3374,35510.16,Email Marketing,3959.7,796.7891506932344
U8645,CMP3079,49849.22,LinkedIn Ads,4595.23,984.8035898094331
U8645,CMP3079,70870.32,LinkedIn Ads,4595.23,1442.2583853256533
U3585,CMP7439,65188.52,Email Marketing,9202.61,608.3699081021579
U5033,CMP3327,11686.26,LinkedIn Ads,2436.88,379.5582876464988
U3065,CMP1756,49895.0,Email Marketing,1512.34,3199.191980639275
U3065,CMP1756,49895.0,Facebook Ads,18036.86,176.62797183101716
U3065,CMP1756,30054.09,Email Marketing,1512.34,1887.2574950077365
U3065,CMP1756,30054.09,Facebook Ads,18036.86,66.625953741394
U3475,CMP5767,32740.5,YouTube Ads,7247.64,351.7401526565889
U3475,CMP5767,32740.5,Instagram Ads,4674.07,600.4708958145685
U6268,CMP0871,14816.64,LinkedIn Ads,6587.13,124.93316512654218
U1789,CMP9733,19234.11,Instagram Ads,55981.02,-65.64173000063236
U1079,CMP3598,17565.03,Google Ads,1080.72,1525.3081279147234
U1079,CMP3598,17565.03,Email Marketing,24927.5,-29.535533045832917
U4396,CMP6629,59090.28,LinkedIn Ads,5579.93,958.9788760790905
U3033,CMP4719,36149.31,Email Marketing,36961.14,-2.1964419928606147
U7459,CMP3910,35989.1,Google Ads,7528.44,378.0419316618051
U7459,CMP3910,35989.1,Facebook Ads,3347.27,975.1776821110935
U7459,CMP3910,21030.24,Google Ads,7528.44,179.34392782568506
U7459,CMP3910,21030.24,Facebook Ads,3347.27,528.280359815611
U9733,CMP0342,824.73,Facebook Ads,2003.01,-58.82546767115491
U4763,CMP4056,13172.37,LinkedIn Ads,2390.03,451.13827023091756
U4763,CMP4056,65921.49,LinkedIn Ads,2390.03,2658.18671732154
U8941,CMP1539,19575.1,Google Ads,29167.78,-32.887933192035874
U9761,CMP0223,51669.48,Email Marketing,1266.51,3979.674064950139
U9761,CMP0223,51669.48,Instagram Ads,50369.57,2.5807446837445776
U5853,CMP0340,43635.63,Facebook Ads,26028.16,67.64777072217167
U1769,CMP7057,41210.04,Instagram Ads,2445.28,1585.289210233593
U5427,CMP7361,70936.04,YouTube Ads,20937.31,238.80207151730568
U2015,CMP5068,72635.37,Facebook Ads,7459.67,873.7075500658875
U2411,CMP5686,39596.58,Instagram Ads,752.49,5162.073914603517
U4829,CMP9145,64108.42,Email Marketing,14248.13,349.94269423426095
U4829,CMP9145,16886.4,Email Marketing,14248.13,18.51660533698108
U5772,CMP9717,19418.94,Google Ads,4318.53,349.66551118088796
U2338,CMP4642,68930.79,YouTube Ads,49700.78,38.69156580641188
U6329,CMP3586,8036.8,Google Ads,20249.87,-60.31184397726997
U5284,CMP4949,57748.78,YouTube Ads,18169.15,217.83974484221878
U4872,CMP2224,41277.93,LinkedIn Ads,13082.3,215.5250223584538
U8255,CMP7159,35527.12,Google Ads,11543.13,207.77718001963078
U0433,CMP7644,11188.48,LinkedIn Ads,11423.81,-2.059995745727563
U8901,CMP4955,56833.63,Facebook Ads,38329.99,48.27457559994146
U7541,CMP2064,20810.47,LinkedIn Ads,1558.07,1235.6569345408102
U7889,CMP1754,5269.22,Instagram Ads,14300.71,-63.15413710228373
U7889,CMP1754,5269.22,Instagram Ads,41957.09,-87.44140739979822
U7889,CMP1754,5269.22,LinkedIn Ads,115468.28,-95.43665152022702
U3360,CMP9579,55726.48,Email Marketing,91874.84,-39.34522226106733
U0106,CMP2235,15651.96,Email Marketing,34632.8,-54.80596428818924
U0106,CMP2235,15651.96,Facebook Ads,20074.11,-22.029121091794362
U4051,CMP0001,2580.74,Facebook Ads,33518.19,-92.30047923232132
U3016,CMP7272,61760.22,LinkedIn Ads,1348.27,4480.70119486453
U0355,CMP7195,56036.44,Email Marketing,20816.88,169.1875055243629
U4752,CMP2798,71962.54,YouTube Ads,54091.33,33.03895467166363
U7602,CMP6019,59009.16,Email Marketing,15284.08,286.0825119994138
U7602,CMP6019,2826.82,Email Marketing,15284.08,-81.50480761681436
U7283,CMP1969,35492.1,YouTube Ads,1772.32,1902.578541121242
U3454,CMP7510,16578.26,Email Marketing,19644.87,-15.610233104113188
U3454,CMP7510,16578.26,Instagram Ads,1147.64,1344.5522986302321
U3454,CMP7510,29753.85,Email Marketing,19644.87,51.45862507616492
U3454,CMP7510,29753.85,Instagram Ads,1147.64,2492.6117946394334
U5559,CMP2859,59162.24,Email Marketing,20842.44,183.85467344514367
U9927,CMP4964,43549.32,LinkedIn Ads,9452.71,360.7072469164928
U9927,CMP4964,53356.14,LinkedIn Ads,9452.71,464.4533683991153
U5704,CMP8609,30730.22,Instagram Ads,12085.41,154.2753617792032
U8183,CMP0484,57173.26,Instagram Ads,26689.77,114.21413522859135
U8183,CMP0484,57173.26,Email Marketing,4185.27,1266.0590595110948
U1055,CMP3877,9249.67,Google Ads,25524.5,-63.761601598464225
U2852,CMP1195,30901.08,LinkedIn Ads,67982.09,-54.545263318618176
U2852,CMP1195,34126.1,LinkedIn Ads,67982.09,-49.80133738165449
U4688,CMP9401,12785.14,YouTube Ads,5887.78,117.14704014076614
U1577,CMP8660,11186.78,Facebook Ads,3631.92,208.01284169254834
U3037,CMP5892,54825.04,LinkedIn Ads,79804.65,-31.300945496283735
U5769,CMP8130,42233.28,Facebook Ads,40520.42,4.227152630698301
U5769,CMP8130,42233.28,Google Ads,6690.85,531.2094875837897
U9325,CMP1101,39155.58,LinkedIn Ads,46981.54,-16.657521230679112
U0370,CMP1933,62240.02,LinkedIn Ads,3386.78,1737.7343671570045
U3956,CMP5864,23933.78,Google Ads,4680.77,411.32142788472834
U0492,CMP0929,20120.42,YouTube Ads,23695.44,-15.087375461270188
U1022,CMP0974,60570.4,Facebook Ads,38456.75,57.50264907981044
U9801,CMP9995,41693.32,Email Marketing,7946.07,424.70365853812007
U8317,CMP2122,32790.03,Instagram Ads,3167.35,935.2512352597598
U8753,CMP3732,51506.94,Google Ads,1218.91,4125.655708789
U2052,CMP9053,41553.7,LinkedIn Ads,7091.14,485.9946355593035
U7153,CMP7176,7580.33,Google Ads,52578.42,-85.58281135112085
U7153,CMP7176,12194.74,Google Ads,52578.42,-76.80656816998305
U4095,CMP3722,10158.66,LinkedIn Ads,109914.92,-90.75770605118942
U4791,CMP4631,36293.58,Google Ads,38005.2,-4.503646869375758
U5849,CMP1259,23226.88,YouTube Ads,14963.31,55.225548357950224
U5849,CMP1259,23226.88,Google Ads,13889.44,67.22690043659068
U5225,CMP9035,50685.5,Instagram Ads,47476.8,6.7584588683314735
U5225,CMP9035,8500.08,Instagram Ads,47476.8,-82.09635021736932
U2247,CMP6732,55836.72,Email Marketing,59288.08,-5.821338791878571
U7214,CMP2012,2330.76,Instagram Ads,7428.25,-68.62302695789721
U0979,CMP0554,37530.3,Instagram Ads,22679.58,65.4805776826555
U3022,CMP6269,4630.27,LinkedIn Ads,2654.7,74.41782498964105
U4302,CMP0513,2780.37,YouTube Ads,4827.6,-42.40678598061149
U6359,CMP7112,74323.67,LinkedIn Ads,16380.0,353.7464590964591
U4262,CMP7595,56113.32,LinkedIn Ads,73937.55,-24.107141770318332
U1402,CMP3904,25811.78,Facebook Ads,3183.11,710.8981467809783
U9962,CMP0633,42956.74,YouTube Ads,11027.91,289.52748072844264
U7643,CMP4334,19157.97,Facebook Ads,10760.32,78.04275337536431
U7643,CMP4334,48102.42,Facebook Ads,10760.32,347.0352182834711
U9035,CMP3570,14100.44,LinkedIn Ads,12171.73,15.845816494450673
U2407,CMP4525,18025.94,Instagram Ads,7075.98,154.74831754753404
U5200,CMP0631,17675.46,YouTube Ads,10222.87,72.90115202482276
U5200,CMP0631,17675.46,Facebook Ads,146660.95,-87.94808024903699
U8855,CMP4245,26717.43,Instagram Ads,6862.66,289.3159503749275
U5338,CMP8306,61834.95,LinkedIn Ads,4225.5,1363.3759318423854
U9945,CMP1170,67381.38,Google Ads,16903.47,298.62454277139545
U9945,CMP1170,67381.38,Email Marketing,11854.22,468.4168169647603
U4766,CMP7712,8637.74,Instagram Ads,2971.07,190.7282561501412
U5637,CMP5130,44014.46,YouTube Ads,135780.61,-67.58413443569005
U9264,CMP2459,41456.3,LinkedIn Ads,25652.88,61.604856842584546
U9947,CMP8831,39384.94,Email Marketing,31904.01,23.448243653384022
U3983,CMP4411,24125.12,Facebook Ads,45187.11,-46.61061528387189
U9183,CMP3950,27650.55,LinkedIn Ads,59763.54,-53.73341338213902
U9183,CMP3950,13959.68,LinkedIn Ads,59763.54,-76.64181204794764
U8809,CMP9916,6957.09,Facebook Ads,22699.11,-69.35082476801954
U8809,CMP9916,6957.09,YouTube Ads,3064.02,127.0575910078916
U8809,CMP9916,44168.08,Facebook Ads,22699.11,94.58066858127918
U8809,CMP9916,44168.08,YouTube Ads,3064.02,1341.5075619610839
U6693,CMP9922,43518.87,Instagram Ads,11580.81,275.7843363288061
U4316,CMP3246,35637.12,Facebook Ads,959.07,3615.7996809409115
U2169,CMP2071,29567.48,Google Ads,3585.65,724.6058594676
U1951,CMP5806,45950.24,Facebook Ads,31016.21,48.149112996075274
U7369,CMP0742,36175.12,Google Ads,112159.82,-67.74680986470914
U1373,CMP3006,44783.84,Email Marketing,127332.63,-64.82925075842697
U4577,CMP7431,37377.04,LinkedIn Ads,20368.39,83.50512730755844
U4674,CMP9243,56979.54,YouTube Ads,54679.75,4.205926325559281
U9424,CMP2347,26540.42,Google Ads,35130.47,-24.451850487625137
U4727,CMP1943,8629.36,Instagram Ads,20799.87,-58.51243301039861
U2767,CMP4566,3701.07,Facebook Ads,5753.03,-35.667465665918655
U6055,CMP8845,32417.82,YouTube Ads,850.57,3711.305359935102
U6055,CMP8845,35239.65,YouTube Ads,850.57,4043.0628872403213
U1966,CMP8535,20281.95,Facebook Ads,45781.08,-55.69796518561816
U3645,CMP2242,38399.22,Instagram Ads,38078.58,0.8420482066295523
U5158,CMP7430,69978.33,Email Marketing,120537.57,-41.94479779209088
U0584,CMP8541,19009.1,LinkedIn Ads,28995.35,-34.44086724250613
U0584,CMP8541,19009.1,Instagram Ads,32867.01,-42.163585917915874
U7939,CMP6164,57773.97,Facebook Ads,23248.86,148.50237818112373
U7939,CMP6164,21733.02,Facebook Ads,23248.86,-6.520061628828253
U8040,CMP1454,53466.8,Email Marketing,57253.93,-6.614620166685496
U8040,CMP1454,53466.8,YouTube Ads,9096.66,487.76298113813203
U3846,CMP6852,40136.75,Email Marketing,23455.31,71.1201003099085
U6426,CMP2951,36461.2,Instagram Ads,17680.21,106.22605726968175
U4054,CMP3587,13832.43,Google Ads,34412.06,-59.803539805521666
U2099,CMP5225,31341.21,Email Marketing,11184.38,180.2230432084747
U0997,CMP0475,50867.94,Instagram Ads,13330.55,281.5892067469084
U4397,CMP6413,25983.24,LinkedIn Ads,23411.32,10.98579661462917
U4397,CMP6413,25983.24,Facebook Ads,44158.1,-41.158609632207906
U8783,CMP0748,71129.92,Instagram Ads,21712.56,227.59803542281517
U6213,CMP5402,68482.96,Facebook Ads,12736.08,437.70830585235024
U8774,CMP9059,40525.64,Google Ads,9909.36,308.96324283303863
U8774,CMP9059,40525.64,Instagram Ads,24663.78,64.31236412261218
U9060,CMP3758,63527.04,Instagram Ads,13124.33,384.0402519595286
U2572,CMP8628,17827.89,Google Ads,54097.22,-67.04472059747248
U6566,CMP4052,20797.4,Google Ads,14555.56,42.88285713500547
U0331,CMP1254,40971.07,Google Ads,88347.98,-53.62534604639517
U9924,CMP2488,38792.4,Google Ads,158568.05,-75.53580308265127
U9924,CMP2488,38792.4,Facebook Ads,17345.23,123.64880719367805
U9441,CMP4951,32642.94,Instagram Ads,7257.9,349.7573678336709
U8737,CMP6658,2028.03,YouTube Ads,15171.65,-86.63276571763782
U9468,CMP6450,17984.58,Instagram Ads,25945.6,-30.683507030093725
U1371,CMP7812,16170.38,YouTube Ads,10840.13,49.17145827586939
U7759,CMP8026,64422.44,Email Marketing,27080.6,137.89147950931667
U7759,CMP8026,64422.44,YouTube Ads,1954.5,3196.1084676387823
U7759,CMP8026,42822.96,Email Marketing,27080.6,58.13150373329986
U7759,CMP8026,42822.96,YouTube Ads,1954.5,2090.9930928626245
U2468,CMP0966,42724.44,LinkedIn Ads,13802.0,209.55252861904071
U8939,CMP0092,18253.65,Instagram Ads,54634.67,-66.58962157179681
U1722,CMP7914,28644.69,YouTube Ads,34679.76,-17.402283060782437
U1722,CMP7914,28644.69,YouTube Ads,109408.75,-73.81864796005803
U7170,CMP0224,32245.53,Facebook Ads,28578.56,12.831192334393327
U7170,CMP0224,32245.53,Instagram Ads,22983.09,40.30110833660747
U6544,CMP8595,33084.34,LinkedIn Ads,28175.44,17.422620551799717
U2319,CMP4442,15931.29,YouTube Ads,38262.51,-58.36318631475039
U5410,CMP6083,53844.8,YouTube Ads,22686.14,137.34667951445246
U0092,CMP0161,15545.62,Instagram Ads,7789.02,99.58377305489009
U9740,CMP8811,47998.5,LinkedIn Ads,2944.74,1529.9741233521468
U4657,CMP3704,23451.96,Instagram Ads,5265.35,345.40173017938025
U1270,CMP6608,55001.36,Instagram Ads,61528.85,-10.608828216357038
U9623,CMP2922,43492.44,Instagram Ads,4188.98,938.2584781975567
U7757,CMP9703,6082.88,Facebook Ads,24448.18,-75.11929313347659
U7757,CMP9703,6082.88,YouTube Ads,51689.6,-88.23190738562496
U7757,CMP9703,58914.84,Facebook Ads,24448.18,140.97842866012928
U7757,CMP9703,58914.84,YouTube Ads,51689.6,13.978130997337953
U7757,CMP9703,54648.34,Facebook Ads,24448.18,123.52723188392754
U7757,CMP9703,54648.34,YouTube Ads,51689.6,5.724052807528009
U5298,CMP1497,38744.12,YouTube Ads,3429.81,1029.6287549456094
U3945,CMP6970,58213.53,Email Marketing,21271.93,173.6636026914342
U3505,CMP7774,21371.96,Instagram Ads,31188.39,-31.474628860290643
U1971,CMP7164,26602.4,YouTube Ads,59595.49,-55.36172284177879
U1971,CMP7164,42073.24,YouTube Ads,59595.49,-29.4019732030058
U9172,CMP5992,14041.17,LinkedIn Ads,87191.5,-83.89617107172145
U9605,CMP0175,68394.78,Facebook Ads,35197.07,94.31952716518732
U9605,CMP0175,68394.78,Facebook Ads,3152.43,2069.5891740657207
U4505,CMP4158,4010.86,YouTube Ads,2620.08,53.081585295105505
U7714,CMP4146,37154.8,Instagram Ads,19241.53,93.09691069265284
U2899,CMP8939,62679.28,Google Ads,58667.66,6.8378728587436335
U2899,CMP8939,62679.28,Google Ads,1285.99,4774.009906764438
U2899,CMP8939,62679.28,Google Ads,6463.43,869.7525926636475
U4547,CMP0919,55505.92,LinkedIn Ads,8567.08,547.8977668003566
U6606,CMP5186,5315.14,Google Ads,36327.07,-85.36865208231768
U6606,CMP5186,5315.14,Email Marketing,17880.73,-70.27447984506226
U0730,CMP8217,51887.22,Facebook Ads,17537.04,195.87216542814522
U5746,CMP2834,42936.87,Email Marketing,810.43,5198.035610725172
U2991,CMP1411,44642.77,YouTube Ads,3500.7,1175.2526637529638
U1332,CMP0330,51306.12,Facebook Ads,2199.91,2232.1917714815613
U4704,CMP3131,42704.22,Email Marketing,17644.16,142.0303375167761
U4250,CMP3703,7611.6,Facebook Ads,21964.22,-65.34545729372589
U2794,CMP9482,12311.04,Instagram Ads,44940.46,-72.60588787920729
U4730,CMP3452,72660.42,Email Marketing,39910.66,82.05767581894159
U7663,CMP4407,9310.89,Google Ads,39508.05,-76.43292949158463
U9237,CMP3055,67669.67,LinkedIn Ads,12845.98,426.777015066192
U5484,CMP1714,8190.42,Email Marketing,601.71,1261.1906067707034
U7193,CMP5866,43515.42,Instagram Ads,23678.63,83.7750748248526
U5536,CMP6543,23037.87,LinkedIn Ads,16432.38,40.198011487076116
U9462,CMP3839,12928.94,YouTube Ads,9077.27,42.43203077577289
U2287,CMP4925,59301.28,YouTube Ads,51583.58,14.961543964183946
U2709,CMP1482,11701.2,Instagram Ads,14469.54,-19.13219079528444
U7153,CMP2820,7580.33,Instagram Ads,4057.12,86.8401723389991
U7153,CMP2820,12194.74,Instagram Ads,4057.12,200.57627085223015
U9009,CMP6132,16527.53,Google Ads,4404.13,275.2734365243532
U9009,CMP6132,16527.53,LinkedIn Ads,65508.44,-74.7703807326201
U9009,CMP6132,16527.53,Google Ads,11561.48,42.953410808996765
U6351,CMP6166,70193.24,LinkedIn Ads,63841.98,9.948406988630367
U1175,CMP5360,55726.86,Email Marketing,42517.04,31.069472380955965
U1175,CMP5360,55726.86,Instagram Ads,90702.69,-38.56096219417528
U5936,CMP0441,868.17,Facebook Ads,24049.34,-96.39004646281354
U0725,CMP6524,7644.14,Google Ads,18775.72,-59.28710057457185
U7876,CMP2948,14079.21,LinkedIn Ads,9667.98,45.627214785301575
U6627,CMP8477,10308.91,Google Ads,6214.57,65.88291708034507
U6582,CMP6292,32304.86,Email Marketing,1585.07,1938.071504728498
U5490,CMP1900,59072.98,YouTube Ads,37559.73,57.27743516793118
U9670,CMP8712,61103.01,YouTube Ads,126356.02,-51.64218531099666
U9670,CMP8712,61103.01,LinkedIn Ads,6979.22,775.4991245440035
U8022,CMP7455,32953.08,LinkedIn Ads,3900.75,744.7883099403962
U8022,CMP7455,66770.56,LinkedIn Ads,3900.75,1611.7364609369993
U8893,CMP6051,27248.75,Instagram Ads,40275.19,-32.3435842264183
U5854,CMP7320,30168.93,Instagram Ads,8289.14,263.957298344581
U5854,CMP7320,3751.92,Instagram Ads,8289.14,-54.73692083859121
U8085,CMP1378,72910.06,YouTube Ads,4687.38,1455.4544329668172
U5351,CMP4000,45994.5,Email Marketing,49570.76,-7.214454650281743
U4948,CMP1657,1599.1,LinkedIn Ads,23239.28,-93.1189778685054
U4948,CMP1657,14406.82,LinkedIn Ads,23239.28,-38.00659917174714
U1908,CMP4209,74622.69,Email Marketing,23111.37,222.88302251229592
U9394,CMP8423,70209.26,YouTube Ads,47681.55,47.24617802902798
U2970,CMP3043,1125.04,Instagram Ads,18317.71,-93.85818423809525
U2970,CMP3043,37501.9,Instagram Ads,18317.71,104.73028560884524
U9816,CMP0307,17183.28,LinkedIn Ads,15903.19,8.049265587595936
U9984,CMP5319,47881.88,Facebook Ads,5095.04,839.7743687978897
U5238,CMP8872,35049.6,Google Ads,41287.59,-15.108631915788736
U5238,CMP8872,35049.6,LinkedIn Ads,12560.62,179.04355039798986
U4190,CMP8176,64032.66,Facebook Ads,31564.73,102.86142159302489
U3401,CMP1288,22417.86,LinkedIn Ads,7257.49,208.89274391008462
U3401,CMP1288,22417.86,Email Marketing,91735.61,-75.56253236883693
U3401,CMP1288,22417.86,LinkedIn Ads,6881.56,225.76712257104492
U2732,CMP7398,32791.16,LinkedIn Ads,15797.47,107.57222517276503
U2732,CMP7398,32791.16,Email Marketing,1526.65,2047.916025284119
U6149,CMP0384,45828.8,Google Ads,34453.76,33.01538061448156
U6149,CMP0384,45828.8,Instagram Ads,68137.27,-32.740481090598436
U9352,CMP2024,12564.48,Google Ads,11391.63,10.295717118621308
U9819,CMP6572,27715.72,YouTube Ads,45893.87,-39.60910247926357
U8108,CMP5207,69397.86,YouTube Ads,41309.71,67.99406241292907
U7603,CMP2911,68115.6,LinkedIn Ads,744.76,9045.979912992107
U0476,CMP9506,46020.68,Email Marketing,33648.17,36.770231486586056
U5326,CMP1320,43020.98,YouTube Ads,58375.12,-26.302541219615478
U6379,CMP1491,15082.59,Instagram Ads,5600.1,169.32715487223442
U3274,CMP2645,5562.34,LinkedIn Ads,11188.05,-50.283203954219005
U7269,CMP3392,37890.96,YouTube Ads,25870.3,46.465097041781505
U0113,CMP9897,30921.24,Instagram Ads,11139.33,177.58617439289438
U1983,CMP7704,53821.24,LinkedIn Ads,17408.83,209.16058115335719
U1983,CMP7704,43103.73,LinkedIn Ads,17408.83,147.59693787577913
U5954,CMP7878,38733.32,Email Marketing,5829.73,564.4101870927127
U9500,CMP7210,27959.98,LinkedIn Ads,1324.34,2011.2388057447483
U1592,CMP5568,6249.66,Instagram Ads,1701.37,267.33103322616483
U1592,CMP5568,6249.66,Facebook Ads,36207.19,-82.73917418059783
U1592,CMP5568,6249.66,Google Ads,7723.08,-19.07813980950605
U5418,CMP8054,48885.18,Facebook Ads,11133.37,339.086997018872
