User_id,Channel,Weight,Attributed_Revenue
U5473,LinkedIn Ads,1.0,17745.97
U5478,Email Marketing,1.0,8503.26
U5483,LinkedIn Ads,1.0,42178.77
U5484,Email Marketing,1.0,8190.42
U5487,Facebook Ads,0.5,16162.21
U5487,Google Ads,0.5,16162.21
U5487,Facebook Ads,0.5,14303.99
U5487,Google Ads,0.5,14303.99
U5490,YouTube Ads,1.0,59072.98
U5500,YouTube Ads,1.0,25149.96
U5515,LinkedIn Ads,1.0,26223.5
U5522,Facebook Ads,1.0,12571.89
U5524,Facebook Ads,1.0,5440.48
U5525,Email Marketing,1.0,58038.93
U5528,LinkedIn Ads,1.0,62508.93
U5531,YouTube Ads,0.5,24197.91
U5531,Google Ads,0.5,24197.91
U5531,YouTube Ads,0.5,31381.48
U5531,Google Ads,0.5,31381.48
U5536,LinkedIn Ads,1.0,23037.87
U5545,Google Ads,1.0,18581.13
U5550,YouTube Ads,1.0,36314.35
U5559,Email Marketing,1.0,59162.24
U5564,Google Ads,1.0,27727.57
U5568,Email Marketing,1.0,51667.89
U5570,Facebook Ads,1.0,22567.11
U5574,Facebook Ads,1.0,60690.16
U5586,Email Marketing,1.0,54328.5
U5592,Instagram Ads,1.0,26376.87
U5595,Email Marketing,0.5,19527.44
U5595,Email Marketing,0.5,19527.44
U5595,Email Marketing,0.5,16884.84
U5595,Email Marketing,0.5,16884.84
U5601,Google Ads,1.0,55099.89
U5609,Facebook Ads,1.0,38436.28
U5611,LinkedIn Ads,1.0,52895.1
U5614,Instagram Ads,1.0,53300.74
U5615,Facebook Ads,1.0,5861.58
U5616,Google Ads,1.0,7019.3
U5637,YouTube Ads,1.0,44014.46
U5643,Email Marketing,1.0,59096.0
U5654,Instagram Ads,0.5,22806.33
U5654,Email Marketing,0.5,22806.33
U5654,Instagram Ads,0.5,31601.63
U5654,Email Marketing,0.5,31601.63
U5655,Email Marketing,1.0,69017.42
U5658,Email Marketing,1.0,49018.92
U5670,Facebook Ads,1.0,6605.36
U5675,Instagram Ads,1.0,56239.89
U5682,LinkedIn Ads,0.5,1147.45
U5682,YouTube Ads,0.5,1147.45
U5682,LinkedIn Ads,0.5,19217.24
U5682,YouTube Ads,0.5,19217.24
U5686,Google Ads,1.0,44423.9
U5689,LinkedIn Ads,1.0,60499.54
U5691,Facebook Ads,0.5,1167.73
U5691,YouTube Ads,0.5,1167.73
U5691,Facebook Ads,0.5,17480.08
U5691,YouTube Ads,0.5,17480.08
U5694,Instagram Ads,1.0,72257.0
U5696,Google Ads,1.0,41832.42
U5703,YouTube Ads,1.0,63380.26
U5704,Instagram Ads,1.0,30730.22
U5724,YouTube Ads,1.0,55693.6
U5725,Facebook Ads,1.0,25392.34
U5729,LinkedIn Ads,1.0,2507.08
U5734,Facebook Ads,1.0,55851.82
U5745,Google Ads,1.0,32541.4
U5746,Email Marketing,1.0,42936.87
U5752,YouTube Ads,0.5,14481.28
U5752,Facebook Ads,0.5,14481.28
U5752,YouTube Ads,0.5,29167.87
U5752,Facebook Ads,0.5,29167.87
U5754,Instagram Ads,1.0,51204.23
U5758,Instagram Ads,1.0,63170.81
U5760,YouTube Ads,0.5,9726.65
U5760,LinkedIn Ads,0.5,9726.65
U5760,YouTube Ads,0.5,31777.62
U5760,LinkedIn Ads,0.5,31777.62
U5762,Instagram Ads,1.0,39224.18
U5769,Facebook Ads,1.0,42233.28
U5772,Google Ads,1.0,19418.94
U5780,Google Ads,1.0,2839.92
U5786,Email Marketing,1.0,52785.78
U5795,Instagram Ads,1.0,56398.71
U5798,Email Marketing,1.0,49165.89
U5799,Instagram Ads,1.0,66847.08
U5818,Instagram Ads,1.0,44343.78
U5822,Facebook Ads,1.0,32639.25
U5833,Instagram Ads,1.0,40073.72
U5834,Instagram Ads,1.0,34676.25
U5847,Email Marketing,0.5,30611.61
U5847,Facebook Ads,0.5,30611.61
U5847,Email Marketing,0.5,36571.19
U5847,Facebook Ads,0.5,36571.19
U5849,Google Ads,1.0,23226.88
U5853,Facebook Ads,1.0,43635.63
U5854,Instagram Ads,0.5,15084.47
U5854,LinkedIn Ads,0.5,15084.47
U5854,Instagram Ads,0.5,1875.96
U5854,LinkedIn Ads,0.5,1875.96
U5855,Google Ads,1.0,9537.56
U5861,Email Marketing,1.0,59176.73
U5862,Google Ads,1.0,40929.92
U5863,Facebook Ads,1.0,46298.12
U5874,Google Ads,0.5,6685.76
U5874,Email Marketing,0.5,6685.76
U5874,Google Ads,0.5,21807.72
U5874,Email Marketing,0.5,21807.72
U5876,LinkedIn Ads,1.0,10195.47
U5877,Instagram Ads,1.0,14843.28
U5879,Facebook Ads,0.5,26383.32
U5879,Facebook Ads,0.5,26383.32
U5879,Facebook Ads,0.5,6263.23
U5879,Facebook Ads,0.5,6263.23
U5886,LinkedIn Ads,1.0,68926.76
U5887,YouTube Ads,1.0,38826.63
U5894,Email Marketing,1.0,73191.7
U5897,Facebook Ads,0.4,2892.73
U5897,Google Ads,0.2,1446.36
U5897,Email Marketing,0.4,2892.73
U5897,Facebook Ads,0.4,6175.4
U5897,Google Ads,0.2,3087.7
U5897,Email Marketing,0.4,6175.4
U5897,Facebook Ads,0.4,6129.61
U5897,Google Ads,0.2,3064.8
U5897,Email Marketing,0.4,6129.61
U5902,YouTube Ads,0.5,32577.62
U5902,Email Marketing,0.5,32577.62
U5902,YouTube Ads,0.5,11486.31
U5902,Email Marketing,0.5,11486.31
U5903,Facebook Ads,1.0,16135.24
U5908,Instagram Ads,1.0,65862.52
U5909,YouTube Ads,1.0,12007.14
U5911,Email Marketing,1.0,50876.34
U5920,Google Ads,1.0,45851.49
U5926,Google Ads,1.0,5914.47
U5936,Facebook Ads,1.0,868.17
U5940,Facebook Ads,1.0,57773.91
U5941,Google Ads,1.0,26123.62
U5954,Email Marketing,1.0,38733.32
U5962,Facebook Ads,1.0,18486.9
U5968,YouTube Ads,0.5,3649.7
U5968,Instagram Ads,0.5,3649.7
U5968,YouTube Ads,0.5,21334.7
U5968,Instagram Ads,0.5,21334.7
U5981,YouTube Ads,1.0,50032.9
U5994,YouTube Ads,1.0,58081.76
U6000,YouTube Ads,1.0,17872.02
U6011,YouTube Ads,1.0,54134.28
U6020,Google Ads,1.0,25886.53
U6021,Email Marketing,1.0,33824.1
U6022,Email Marketing,1.0,71834.02
U6034,Facebook Ads,0.5,23789.23
U6034,Instagram Ads,0.5,23789.23
U6034,Facebook Ads,0.5,4239.45
U6034,Instagram Ads,0.5,4239.45
U6036,Email Marketing,1.0,73507.42
U6040,Facebook Ads,1.0,37575.12
U6053,Google Ads,1.0,16102.98
U6055,YouTube Ads,0.5,16208.91
U6055,YouTube Ads,0.5,16208.91
U6055,YouTube Ads,0.5,17619.83
U6055,YouTube Ads,0.5,17619.83
U6069,YouTube Ads,1.0,8456.59
U6077,Email Marketing,0.5,21925.58
U6077,YouTube Ads,0.5,21925.58
U6077,Email Marketing,0.5,809.28
U6077,YouTube Ads,0.5,809.28
U6083,Google Ads,1.0,25552.54
U6097,Google Ads,1.0,42223.73
U6100,Instagram Ads,1.0,34216.64
U6109,Google Ads,1.0,49281.74
U6117,Google Ads,0.5,13632.11
U6117,Email Marketing,0.5,13632.11
U6117,Google Ads,0.5,9476.62
U6117,Email Marketing,0.5,9476.62
U6119,YouTube Ads,1.0,9734.56
U6120,Google Ads,1.0,74677.35
U6125,YouTube Ads,1.0,11628.21
U6126,Instagram Ads,1.0,53887.0
U6127,Facebook Ads,1.0,35933.13
U6133,Google Ads,0.5,33497.68
U6133,Facebook Ads,0.5,33497.68
U6133,Google Ads,0.5,2357.49
U6133,Facebook Ads,0.5,2357.49
U6140,LinkedIn Ads,1.0,41271.57
U6141,LinkedIn Ads,1.0,29917.59
U6145,Google Ads,1.0,32993.77
U6147,LinkedIn Ads,1.0,38809.38
U6149,Instagram Ads,1.0,45828.8
U6155,Instagram Ads,1.0,65685.62
U6158,Google Ads,1.0,69449.3
U6159,YouTube Ads,1.0,41787.87
U6170,Instagram Ads,1.0,46522.76
U6177,Facebook Ads,1.0,1347.7
U6182,LinkedIn Ads,1.0,45723.94
U6202,YouTube Ads,1.0,67443.33
U6210,Instagram Ads,1.0,63933.26
U6213,Facebook Ads,1.0,68482.96
U6226,Facebook Ads,1.0,55669.41
U6251,Google Ads,1.0,9169.09
U6252,LinkedIn Ads,0.5,26907.58
U6252,YouTube Ads,0.5,26907.58
U6252,LinkedIn Ads,0.5,28994.72
U6252,YouTube Ads,0.5,28994.72
U6253,Email Marketing,1.0,19417.5
U6268,LinkedIn Ads,1.0,14816.64
U6278,LinkedIn Ads,1.0,69792.23
U6286,YouTube Ads,1.0,28692.99
U6288,Email Marketing,1.0,20413.72
U6292,LinkedIn Ads,1.0,11707.17
U6293,LinkedIn Ads,1.0,74073.51
U6295,Instagram Ads,1.0,52419.26
U6304,LinkedIn Ads,0.5,16144.66
U6304,LinkedIn Ads,0.5,16144.66
U6304,LinkedIn Ads,0.5,33847.45
U6304,LinkedIn Ads,0.5,33847.45
U6306,LinkedIn Ads,1.0,74093.54
U6309,Facebook Ads,0.5,16109.76
U6309,Instagram Ads,0.5,16109.76
U6309,Facebook Ads,0.5,7721.9
U6309,Instagram Ads,0.5,7721.9
U6314,LinkedIn Ads,1.0,62676.23
U6318,LinkedIn Ads,1.0,11102.84
U6323,Google Ads,1.0,21750.06
U6326,Instagram Ads,1.0,37528.16
U6329,Google Ads,1.0,8036.8
U6338,YouTube Ads,1.0,41316.94
U6348,Google Ads,1.0,35974.75
U6350,Email Marketing,1.0,72463.11
U6351,LinkedIn Ads,1.0,70193.24
U6355,Facebook Ads,1.0,43270.44
U6359,LinkedIn Ads,1.0,74323.67
U6374,YouTube Ads,1.0,13909.83
U6379,Instagram Ads,1.0,15082.59
U6388,Google Ads,1.0,28494.63
U6389,Email Marketing,1.0,6231.56
U6391,Email Marketing,1.0,19301.07
U6398,Facebook Ads,1.0,25239.94
U6402,Google Ads,0.5,19316.03
U6402,Facebook Ads,0.5,19316.03
U6402,Google Ads,0.5,35381.31
U6402,Facebook Ads,0.5,35381.31
U6426,Instagram Ads,1.0,36461.2
U6428,Email Marketing,1.0,45677.44
U6437,Google Ads,1.0,54944.31
U6438,Google Ads,0.5,18601.46
U6438,Email Marketing,0.5,18601.46
U6438,Google Ads,0.5,29385.23
U6438,Email Marketing,0.5,29385.23
U6445,Facebook Ads,1.0,10318.64
U6452,Instagram Ads,1.0,56605.78
U6474,Google Ads,1.0,12357.02
U6476,Email Marketing,0.5,7964.2
U6476,LinkedIn Ads,0.5,7964.2
U6476,Email Marketing,0.5,9295.0
U6476,LinkedIn Ads,0.5,9295.0
U6480,Instagram Ads,1.0,34097.77
U6485,Facebook Ads,1.0,22255.72
U6493,Email Marketing,1.0,23754.52
U6494,Instagram Ads,0.5,4528.55
U6494,YouTube Ads,0.5,4528.55
U6494,Instagram Ads,0.5,16342.67
U6494,YouTube Ads,0.5,16342.67
U6495,Email Marketing,1.0,34481.52
U6500,Instagram Ads,1.0,21044.54
U6508,YouTube Ads,1.0,1295.73
U6512,LinkedIn Ads,1.0,59458.14
U6513,Google Ads,1.0,25146.0
U6524,LinkedIn Ads,1.0,4103.7
U6525,Instagram Ads,1.0,33522.18
U6533,LinkedIn Ads,1.0,23956.71
U6544,LinkedIn Ads,1.0,33084.34
U6548,Facebook Ads,1.0,1533.16
U6549,Facebook Ads,1.0,50720.24
U6566,Google Ads,1.0,20797.4
U6567,Instagram Ads,1.0,47763.02
U6571,Facebook Ads,1.0,20066.72
U6574,LinkedIn Ads,1.0,5749.42
U6577,Email Marketing,1.0,54250.98
U6582,Email Marketing,1.0,32304.86
U6587,Facebook Ads,1.0,43515.56
U6590,YouTube Ads,1.0,25318.82
U6591,Email Marketing,1.0,16882.24
U6603,Email Marketing,1.0,23812.14
U6606,Email Marketing,1.0,5315.14
U6607,LinkedIn Ads,1.0,4548.46
U6608,Google Ads,1.0,5852.52
U6619,Instagram Ads,1.0,66652.8
U6621,Facebook Ads,1.0,11139.76
U6627,Google Ads,1.0,10308.91
U6630,Facebook Ads,1.0,26007.18
U6637,Email Marketing,1.0,53631.34
U6643,Google Ads,1.0,2132.54
U6644,Google Ads,1.0,49298.36
U6650,Email Marketing,1.0,13402.95
U6652,Google Ads,1.0,12541.41
U6653,Instagram Ads,1.0,48231.02
U6657,Facebook Ads,1.0,6697.02
U6663,LinkedIn Ads,0.5,35874.32
U6663,Facebook Ads,0.5,35874.32
U6663,LinkedIn Ads,0.5,5017.77
U6663,Facebook Ads,0.5,5017.77
U6667,Instagram Ads,1.0,25085.73
U6671,Instagram Ads,0.5,22162.64
U6671,Facebook Ads,0.5,22162.64
U6671,Instagram Ads,0.5,482.14
U6671,Facebook Ads,0.5,482.14
U6672,YouTube Ads,0.5,23805.63
U6672,LinkedIn Ads,0.5,23805.63
U6672,YouTube Ads,0.5,19846.1
U6672,LinkedIn Ads,0.5,19846.1
U6673,Google Ads,1.0,2328.12
U6693,Instagram Ads,1.0,43518.87
U6702,LinkedIn Ads,1.0,33481.46
U6706,Google Ads,1.0,69473.83
U6707,LinkedIn Ads,1.0,51403.24
U6724,Instagram Ads,1.0,35766.7
U6732,Google Ads,0.5,1617.27
U6732,LinkedIn Ads,0.5,1617.27
U6732,Google Ads,0.5,5169.23
U6732,LinkedIn Ads,0.5,5169.23
U6739,Google Ads,1.0,56565.7
U6743,Instagram Ads,1.0,19240.53
U6746,Facebook Ads,0.5,9588.21
U6746,LinkedIn Ads,0.5,9588.21
U6746,Facebook Ads,0.5,32301.1
U6746,LinkedIn Ads,0.5,32301.1
U6753,YouTube Ads,1.0,25822.98
U6772,LinkedIn Ads,1.0,10382.94
U6776,Instagram Ads,1.0,42086.32
U6798,YouTube Ads,1.0,13716.84
U6801,LinkedIn Ads,1.0,64376.0
U6805,Google Ads,1.0,17405.22
U6812,Instagram Ads,1.0,60829.04
U6814,Email Marketing,1.0,69825.6
U6815,Google Ads,1.0,61905.5
U6824,Facebook Ads,1.0,55959.18
U6838,YouTube Ads,1.0,61549.22
U6844,Instagram Ads,1.0,2298.6
U6852,YouTube Ads,1.0,66950.31
U6859,Facebook Ads,1.0,70274.83
U6870,Email Marketing,1.0,6773.85
U6878,Facebook Ads,1.0,13923.6
U6888,Google Ads,1.0,12446.92
U6898,Instagram Ads,1.0,5469.18
U6899,Google Ads,1.0,50215.71
U6902,Google Ads,1.0,10856.9
U6913,Facebook Ads,1.0,19298.13
U6921,LinkedIn Ads,1.0,20127.03
U6927,Google Ads,1.0,5200.96
U6929,Instagram Ads,1.0,13755.21
U6930,LinkedIn Ads,1.0,52118.88
U6974,YouTube Ads,1.0,8663.14
U6981,Email Marketing,1.0,20151.74
U6987,Email Marketing,1.0,48650.07
U6989,Email Marketing,1.0,10122.44
U6996,Email Marketing,1.0,57931.38
U7012,Email Marketing,1.0,63198.57
U7019,Google Ads,1.0,38317.59
U7028,LinkedIn Ads,1.0,65573.36
U7033,Google Ads,1.0,18611.9
U7036,Facebook Ads,0.5,10657.42
U7036,Instagram Ads,0.5,10657.42
U7036,Facebook Ads,0.5,3071.78
U7036,Instagram Ads,0.5,3071.78
U7042,YouTube Ads,1.0,33616.16
U7045,YouTube Ads,1.0,67403.44
U7052,Facebook Ads,1.0,14454.06
U7053,Email Marketing,1.0,59909.98
U7060,Instagram Ads,1.0,51453.36
U7065,Instagram Ads,1.0,18310.68
U7066,LinkedIn Ads,1.0,3184.86
U7077,LinkedIn Ads,1.0,10565.04
U7080,YouTube Ads,1.0,49686.69
U7087,LinkedIn Ads,1.0,51252.88
U7089,Email Marketing,1.0,9968.97
U7092,Instagram Ads,1.0,72705.67
U7107,Email Marketing,1.0,11474.1
U7108,Instagram Ads,1.0,13988.04
U7114,Google Ads,1.0,59733.48
U7130,Facebook Ads,1.0,9549.54
U7131,Instagram Ads,1.0,29462.72
U7138,Email Marketing,1.0,31506.04
U7142,YouTube Ads,1.0,31152.74
U7145,Email Marketing,1.0,15084.27
U7146,Instagram Ads,1.0,39639.39
U7153,Google Ads,0.5,3790.16
U7153,Instagram Ads,0.5,3790.16
U7153,Google Ads,0.5,6097.37
U7153,Instagram Ads,0.5,6097.37
U7156,YouTube Ads,1.0,44473.7
U7166,LinkedIn Ads,1.0,20732.28
U7168,LinkedIn Ads,1.0,46812.96
U7169,Email Marketing,1.0,52505.06
U7170,Facebook Ads,1.0,32245.53
U7176,Email Marketing,1.0,15087.14
U7178,Facebook Ads,1.0,7061.68
U7179,Google Ads,1.0,58602.94
U7180,Instagram Ads,1.0,46167.08
U7186,Email Marketing,1.0,57995.54
U7193,Instagram Ads,1.0,43515.42
U7198,Email Marketing,1.0,69622.18
U7204,Email Marketing,1.0,62729.61
U7213,LinkedIn Ads,1.0,61897.48
U7214,Instagram Ads,1.0,2330.76
U7215,Email Marketing,1.0,42866.19
U7220,Google Ads,1.0,53795.12
U7234,Facebook Ads,1.0,65384.08
U7241,LinkedIn Ads,0.5,36390.39
U7241,Instagram Ads,0.5,36390.39
U7241,LinkedIn Ads,0.5,4082.89
U7241,Instagram Ads,0.5,4082.89
U7246,Email Marketing,1.0,21144.52
U7248,Facebook Ads,1.0,47813.7
U7250,Google Ads,1.0,54804.04
U7256,LinkedIn Ads,1.0,63698.48
U7260,LinkedIn Ads,1.0,65047.05
U7269,YouTube Ads,1.0,37890.96
U7270,LinkedIn Ads,1.0,67829.24
U7273,Instagram Ads,0.4,21886.38
U7273,LinkedIn Ads,0.2,10943.19
U7273,Email Marketing,0.4,21886.38
U7273,Instagram Ads,0.4,17092.31
U7273,LinkedIn Ads,0.2,8546.16
U7273,Email Marketing,0.4,17092.31
U7273,Instagram Ads,0.4,10332.7
U7273,LinkedIn Ads,0.2,5166.35
U7273,Email Marketing,0.4,10332.7
U7275,Email Marketing,1.0,22042.6
U7279,Instagram Ads,1.0,24542.01
U7283,YouTube Ads,1.0,35492.1
U7290,Email Marketing,1.0,39429.48
U7293,Google Ads,1.0,74003.17
U7294,YouTube Ads,0.4,29169.56
U7294,Email Marketing,0.2,14584.78
U7294,LinkedIn Ads,0.4,29169.56
U7294,YouTube Ads,0.4,12919.96
U7294,Email Marketing,0.2,6459.98
U7294,LinkedIn Ads,0.4,12919.96
U7294,YouTube Ads,0.4,20696.1
U7294,Email Marketing,0.2,10348.05
U7294,LinkedIn Ads,0.4,20696.1
U7296,LinkedIn Ads,0.5,5273.81
U7296,Google Ads,0.5,5273.81
U7296,LinkedIn Ads,0.5,32294.94
U7296,Google Ads,0.5,32294.94
U7300,LinkedIn Ads,1.0,38751.52
U7305,Google Ads,0.5,12712.83
U7305,Email Marketing,0.5,12712.83
U7305,Google Ads,0.5,17761.62
U7305,Email Marketing,0.5,17761.62
U7312,YouTube Ads,0.5,26139.03
U7312,Facebook Ads,0.5,26139.03
U7312,YouTube Ads,0.5,4739.19
U7312,Facebook Ads,0.5,4739.19
U7319,Google Ads,1.0,43654.83
U7325,Email Marketing,1.0,48861.28
U7328,Facebook Ads,1.0,10314.59
U7330,Email Marketing,1.0,72015.17
U7332,Google Ads,1.0,57577.23
U7350,YouTube Ads,1.0,73218.84
U7358,YouTube Ads,1.0,7381.64
U7363,Email Marketing,1.0,39643.44
U7366,Facebook Ads,0.5,4857.35
U7366,Facebook Ads,0.5,4857.35
U7366,Facebook Ads,0.5,9220.67
U7366,Facebook Ads,0.5,9220.67
U7369,Google Ads,1.0,36175.12
U7372,LinkedIn Ads,1.0,57409.02
U7374,LinkedIn Ads,1.0,48096.36
U7379,Instagram Ads,1.0,74189.98
U7382,Instagram Ads,1.0,7011.44
U7386,Email Marketing,1.0,36423.33
U7392,Instagram Ads,0.5,2352.16
U7392,Facebook Ads,0.5,2352.16
U7392,Instagram Ads,0.5,7282.78
U7392,Facebook Ads,0.5,7282.78
U7393,YouTube Ads,1.0,7800.32
U7394,YouTube Ads,0.5,15903.24
U7394,Instagram Ads,0.5,15903.24
U7394,YouTube Ads,0.5,27752.67
U7394,Instagram Ads,0.5,27752.67
U7405,LinkedIn Ads,1.0,23197.14
U7410,Email Marketing,1.0,26379.93
U7426,Facebook Ads,1.0,33409.83
U7427,LinkedIn Ads,1.0,4618.34
U7429,Google Ads,1.0,23714.79
U7433,Instagram Ads,1.0,56683.94
U7450,LinkedIn Ads,1.0,52110.02
U7458,Instagram Ads,1.0,37846.05
U7459,Facebook Ads,0.5,17994.55
U7459,Facebook Ads,0.5,17994.55
U7459,Facebook Ads,0.5,10515.12
U7459,Facebook Ads,0.5,10515.12
U7461,Facebook Ads,1.0,52760.08
U7477,LinkedIn Ads,1.0,53589.86
U7482,Google Ads,1.0,51463.62
U7487,Instagram Ads,1.0,67804.68
U7490,Google Ads,1.0,67957.16
U7512,LinkedIn Ads,1.0,27348.04
U7514,Google Ads,1.0,26260.52
U7517,LinkedIn Ads,1.0,31445.28
U7518,LinkedIn Ads,1.0,41791.95
U7527,Email Marketing,1.0,10848.93
U7530,LinkedIn Ads,1.0,64430.62
U7533,LinkedIn Ads,1.0,13828.17
U7541,LinkedIn Ads,1.0,20810.47
U7546,Instagram Ads,1.0,53175.42
U7547,LinkedIn Ads,1.0,14744.67
U7549,Instagram Ads,1.0,64745.7
U7565,Email Marketing,1.0,28898.46
U7566,Instagram Ads,1.0,4026.18
U7577,Facebook Ads,1.0,53483.02
U7578,YouTube Ads,1.0,56172.69
U7590,Google Ads,1.0,13396.12
U7599,Email Marketing,0.5,6596.24
U7599,YouTube Ads,0.5,6596.24
U7599,Email Marketing,0.5,7241.11
U7599,YouTube Ads,0.5,7241.11
U7602,Google Ads,0.5,29504.58
U7602,Email Marketing,0.5,29504.58
U7602,Google Ads,0.5,1413.41
U7602,Email Marketing,0.5,1413.41
U7603,LinkedIn Ads,1.0,68115.6
U7641,Google Ads,1.0,66266.97
U7643,Facebook Ads,0.5,9578.99
U7643,Instagram Ads,0.5,9578.99
U7643,Facebook Ads,0.5,24051.21
U7643,Instagram Ads,0.5,24051.21
U7646,YouTube Ads,1.0,59139.06
U7663,Google Ads,1.0,9310.89
U7673,Google Ads,1.0,51572.49
U7679,LinkedIn Ads,1.0,71481.76
U7680,LinkedIn Ads,1.0,7126.28
U7700,Instagram Ads,1.0,56988.27
U7702,Instagram Ads,1.0,58100.68
U7704,LinkedIn Ads,1.0,62034.39
U7714,Instagram Ads,1.0,37154.8
U7715,LinkedIn Ads,1.0,16967.07
U7716,Google Ads,1.0,7516.92
U7723,Facebook Ads,1.0,48816.45
U7737,Facebook Ads,1.0,69891.1
U7754,Facebook Ads,1.0,34491.36
U7757,YouTube Ads,0.4,2433.15
U7757,Google Ads,0.2,1216.58
U7757,YouTube Ads,0.4,2433.15
U7757,YouTube Ads,0.4,23565.94
U7757,Google Ads,0.2,11782.97
U7757,YouTube Ads,0.4,23565.94
U7757,YouTube Ads,0.4,21859.34
U7757,Google Ads,0.2,10929.67
U7757,YouTube Ads,0.4,21859.34
U7759,YouTube Ads,0.5,32211.22
U7759,LinkedIn Ads,0.5,32211.22
U7759,YouTube Ads,0.5,21411.48
U7759,LinkedIn Ads,0.5,21411.48
U7762,Google Ads,0.5,22882.42
U7762,Email Marketing,0.5,22882.42
U7762,Google Ads,0.5,488.35
U7762,Email Marketing,0.5,488.35
U7765,Instagram Ads,1.0,55524.92
U7773,Google Ads,1.0,50508.09
U7775,Google Ads,1.0,66414.32
U7785,Facebook Ads,1.0,14603.6
U7787,LinkedIn Ads,1.0,28326.34
U7801,Email Marketing,1.0,34026.96
U7804,LinkedIn Ads,1.0,10829.91
U7823,Facebook Ads,1.0,72320.61
U7824,YouTube Ads,1.0,52387.31
U7830,Instagram Ads,1.0,8235.08
U7834,Google Ads,1.0,54786.74
U7838,Email Marketing,1.0,71783.9
U7843,Google Ads,1.0,57070.68
U7844,Facebook Ads,1.0,26419.65
U7849,Email Marketing,1.0,29188.89
U7852,Email Marketing,1.0,38366.0
U7855,Facebook Ads,1.0,71808.72
U7862,Facebook Ads,1.0,44869.66
U7864,Instagram Ads,1.0,58276.44
U7876,LinkedIn Ads,1.0,14079.21
U7885,Email Marketing,1.0,4231.58
U7888,Facebook Ads,1.0,18804.07
U7889,Instagram Ads,1.0,5269.22
U7890,Email Marketing,1.0,16394.78
U7892,Google Ads,1.0,31249.44
U7899,YouTube Ads,1.0,70176.88
U7902,Google Ads,1.0,45558.0
U7906,Email Marketing,1.0,41681.43
U7908,Google Ads,0.5,13001.81
U7908,Google Ads,0.5,13001.81
U7908,Google Ads,0.5,34349.35
U7908,Google Ads,0.5,34349.35
U7910,Email Marketing,1.0,69100.65
U7917,YouTube Ads,1.0,1240.96
U7918,Google Ads,1.0,41678.53
U7928,LinkedIn Ads,1.0,74107.1
U7936,Facebook Ads,1.0,40652.6
U7939,Instagram Ads,0.5,28886.99
U7939,Facebook Ads,0.5,28886.99
U7939,Instagram Ads,0.5,10866.51
U7939,Facebook Ads,0.5,10866.51
U7940,LinkedIn Ads,1.0,29257.86
U7941,YouTube Ads,1.0,54145.89
U7951,YouTube Ads,1.0,39748.84
U7952,Google Ads,1.0,3024.64
U7954,Google Ads,1.0,54458.92
U7957,Google Ads,1.0,68609.26
U7961,Email Marketing,1.0,67315.53
U7989,Instagram Ads,1.0,73095.81
U8001,Facebook Ads,1.0,71824.84
U8016,Instagram Ads,1.0,38598.82
U8021,LinkedIn Ads,1.0,38304.6
U8022,Instagram Ads,0.5,16476.54
U8022,LinkedIn Ads,0.5,16476.54
U8022,Instagram Ads,0.5,33385.28
U8022,LinkedIn Ads,0.5,33385.28
U8023,Instagram Ads,1.0,36712.35
U8033,LinkedIn Ads,0.5,33760.28
U8033,Google Ads,0.5,33760.28
U8033,LinkedIn Ads,0.5,13131.73
U8033,Google Ads,0.5,13131.73
U8034,LinkedIn Ads,1.0,43783.71
U8039,YouTube Ads,1.0,52009.27
U8040,YouTube Ads,1.0,53466.8
U8050,YouTube Ads,1.0,69271.82
U8062,LinkedIn Ads,1.0,57826.52
U8069,Instagram Ads,1.0,39707.44
U8072,Google Ads,1.0,12027.66
U8085,YouTube Ads,1.0,72910.06
U8087,Email Marketing,1.0,23884.57
U8096,Google Ads,1.0,38744.12
U8108,YouTube Ads,1.0,69397.86
U8109,Email Marketing,1.0,37844.01
U8111,Instagram Ads,1.0,5116.83
U8115,LinkedIn Ads,1.0,56666.1
U8116,LinkedIn Ads,1.0,35588.88
U8117,LinkedIn Ads,1.0,69508.46
U8120,Email Marketing,1.0,24872.91
U8130,Email Marketing,1.0,69380.06
U8133,Google Ads,1.0,28116.03
U8134,Google Ads,1.0,58886.79
U8142,Google Ads,1.0,74235.08
U8149,LinkedIn Ads,1.0,62361.03
U8150,Facebook Ads,1.0,28980.4
U8152,YouTube Ads,1.0,57649.06
U8154,Facebook Ads,1.0,34990.38
U8155,YouTube Ads,1.0,58513.46
U8161,Instagram Ads,1.0,15154.17
U8163,YouTube Ads,1.0,73201.24
U8168,LinkedIn Ads,1.0,4582.17
U8170,Google Ads,1.0,66290.68
U8178,Instagram Ads,1.0,31221.22
U8180,YouTube Ads,1.0,20456.03
U8181,Instagram Ads,1.0,18720.07
U8183,Email Marketing,1.0,57173.26
U8187,Google Ads,1.0,59516.14
U8190,Email Marketing,1.0,46517.9
U8192,LinkedIn Ads,1.0,19741.83
U8205,Email Marketing,1.0,33203.8
U8222,Facebook Ads,0.5,20066.08
U8222,Facebook Ads,0.5,20066.08
U8222,Facebook Ads,0.5,33057.42
U8222,Facebook Ads,0.5,33057.42
U8227,LinkedIn Ads,1.0,43182.8
U8231,Facebook Ads,0.5,37223.48
U8231,Email Marketing,0.5,37223.48
U8231,Facebook Ads,0.5,32827.21
U8231,Email Marketing,0.5,32827.21
U8248,LinkedIn Ads,1.0,67356.46
